Census Tract,BI,PD,MLPD,PPI,PIP_MED,PIP_WL,COMP,COLL,CR,UM,UIM
26033970800,0.5336,0.5336,0.5336,0.6012,0.5210,0.4968,0.6613,0.4968,0.2400,0.5210,0.5210
26033970900,0.5336,0.5336,0.5336,0.6012,0.5210,0.4968,0.6613,0.4968,0.2400,0.5210,0.5210
26033971000,0.5336,0.5336,0.5336,0.6012,0.5210,0.4968,0.6613,0.4968,0.2400,0.5210,0.5210
26033971100,0.5336,0.5336,0.5336,0.6012,0.5210,0.4968,0.6613,0.4968,0.2400,0.5210,0.5210
26035000100,0.8300,0.8300,0.8300,0.7026,0.8300,0.7728,0.9806,0.6699,0.2975,0.6388,0.6388
26035000200,0.8372,0.8372,0.8372,0.7154,0.8329,0.7917,0.9720,0.6924,0.3097,0.6633,0.6633
26035000300,0.8200,0.8200,0.8200,0.7262,0.8296,0.7725,0.9450,0.6802,0.3133,0.6505,0.6505
26035000400,0.8376,0.8376,0.8376,0.7134,0.8376,0.7739,0.9454,0.6709,0.3014,0.6446,0.6446
26035000500,0.8300,0.8300,0.8300,0.7026,0.8300,0.7728,0.9806,0.6699,0.2975,0.6388,0.6388
26035000600,0.8300,0.8300,0.8300,0.7026,0.8300,0.7728,0.9806,0.6699,0.2975,0.6388,0.6388
26035000700,0.8268,0.8268,0.8268,0.7028,0.8259,0.7694,0.9736,0.6712,0.2988,0.6406,0.6406
26035000800,0.8300,0.8300,0.8300,0.7026,0.8300,0.7728,0.9806,0.6699,0.2975,0.6388,0.6388
26035000900,0.8413,0.8413,0.8413,0.7237,0.8424,0.7898,0.9823,0.6867,0.3098,0.6651,0.6651
26035001000,0.8347,0.8347,0.8347,0.7109,0.8319,0.7851,0.9750,0.6845,0.3055,0.6548,0.6548
26035001300,0.8300,0.8300,0.8300,0.7026,0.8300,0.7728,0.9806,0.6699,0.2975,0.6388,0.6388
26037010104,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037010105,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037010107,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037010108,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037010201,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037010203,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037010204,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037010300,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037010400,0.7904,0.7904,0.7904,0.7542,0.7036,0.6136,0.5951,0.7046,0.4000,0.7881,0.7881
26037010500,0.7588,0.7588,0.7588,0.7515,0.7270,0.6301,0.7956,0.7131,0.4000,0.7881,0.7881
26037010600,0.7515,0.7515,0.7515,0.7515,0.7338,0.6360,0.8465,0.7165,0.4000,0.7881,0.7881
26037010701,0.7515,0.7515,0.7515,0.7515,0.7338,0.6360,0.8465,0.7165,0.4000,0.7881,0.7881
26037010702,0.7893,0.7893,0.7893,0.7700,0.7707,0.7121,0.8405,0.7598,0.3750,0.7640,0.7640
26037010801,0.7515,0.7515,0.7515,0.7515,0.7338,0.6360,0.8465,0.7165,0.4000,0.7881,0.7881
26037010802,0.7515,0.7515,0.7515,0.7515,0.7338,0.6360,0.8465,0.7165,0.4000,0.7881,0.7881
26037010901,0.7556,0.7556,0.7556,0.7515,0.7300,0.6327,0.8182,0.7146,0.4000,0.7881,0.7881
26037010902,0.7874,0.7874,0.7874,0.7515,0.7003,0.6070,0.5971,0.6999,0.4000,0.7881,0.7881
26037011001,0.7515,0.7515,0.7515,0.7515,0.7338,0.6360,0.8465,0.7165,0.4000,0.7881,0.7881
26037011002,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037011101,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037011104,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26037011200,0.7884,0.7884,0.7884,0.7703,0.7232,0.6633,0.6394,0.7289,0.4015,0.7704,0.7704
26039960100,0.7456,0.7456,0.7456,0.7534,0.8065,0.6703,0.8265,0.6535,0.3044,0.6514,0.6514
26039960200,0.7338,0.7338,0.7338,0.7515,0.8266,0.6670,0.8266,0.6513,0.3000,0.6513,0.6513
26039960300,0.7388,0.7388,0.7388,0.7547,0.8262,0.6771,0.8311,0.6612,0.3069,0.6557,0.6557
26039960400,0.7338,0.7338,0.7338,0.7551,0.8246,0.6737,0.8174,0.6657,0.3071,0.6561,0.6561
26039960500,0.7381,0.7381,0.7381,0.7628,0.8222,0.6792,0.7927,0.6591,0.3096,0.6745,0.6745
26041970100,0.6831,0.6831,0.6831,0.7515,0.6513,0.6210,0.8465,0.6360,0.3000,0.6513,0.6513
26041970200,0.6703,0.6703,0.6703,0.7374,0.6391,0.6094,0.8306,0.6241,0.2944,0.6391,0.6391
26041970300,0.6882,0.6882,0.6882,0.7548,0.6512,0.6255,0.8322,0.6461,0.3088,0.6572,0.6572
26041970400,0.6831,0.6831,0.6831,0.7515,0.6513,0.6210,0.8465,0.6360,0.3000,0.6513,0.6513
26041970500,0.6831,0.6831,0.6831,0.7515,0.6513,0.6210,0.8465,0.6360,0.3000,0.6513,0.6513
26041970600,0.6831,0.6831,0.6831,0.7515,0.6513,0.6210,0.8465,0.6360,0.3000,0.6513,0.6513
26041970700,0.6682,0.6682,0.6682,0.7365,0.6383,0.6086,0.8280,0.6221,0.2940,0.6383,0.6383
26041970800,0.6831,0.6831,0.6831,0.7515,0.6513,0.6210,0.8465,0.6360,0.3000,0.6513,0.6513
26041970900,0.6831,0.6831,0.6831,0.7515,0.6513,0.6210,0.8465,0.6360,0.3000,0.6513,0.6513
26041971000,0.6831,0.6831,0.6831,0.7515,0.6513,0.6210,0.8465,0.6360,0.3000,0.6513,0.6513
26041971100,0.6831,0.6831,0.6831,0.7515,0.6513,0.6210,0.8465,0.6360,0.3000,0.6513,0.6513
26043950100,0.5806,0.5806,0.5806,0.6388,0.5536,0.5279,0.7195,0.5406,0.2550,0.5536,0.5536
26043950200,0.5784,0.5784,0.5784,0.6348,0.5502,0.5246,0.7150,0.5348,0.2534,0.5502,0.5502
26043950300,0.5806,0.5806,0.5806,0.6388,0.5536,0.5279,0.7195,0.5406,0.2550,0.5536,0.5536
26043950400,0.5806,0.5806,0.5806,0.6388,0.5536,0.5279,0.7195,0.5406,0.2550,0.5536,0.5536
26043950600,0.5806,0.5806,0.5806,0.6388,0.5536,0.5279,0.7195,0.5406,0.2550,0.5536,0.5536
26043950700,0.5806,0.5806,0.5806,0.6388,0.5536,0.5279,0.7195,0.5406,0.2550,0.5536,0.5536
26045020101,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045020102,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045020103,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045020104,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045020201,0.7844,0.7844,0.7844,0.7503,0.6981,0.6070,0.6009,0.6981,0.3973,0.7839,0.7839
26045020202,0.8042,0.8042,0.8042,0.7707,0.7275,0.6569,0.6128,0.7345,0.4000,0.7881,0.7881
26045020302,0.7933,0.7933,0.7933,0.7577,0.7086,0.6228,0.5988,0.7109,0.4000,0.7881,0.7881
26045020303,0.7839,0.7839,0.7839,0.7505,0.7007,0.6071,0.6000,0.6965,0.3965,0.7833,0.7833
26045020304,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045020402,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045020403,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045020404,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045020500,0.8020,0.8020,0.8020,0.7721,0.7701,0.6829,0.8374,0.7064,0.3850,0.7647,0.7647
26045020601,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045020602,0.7951,0.7951,0.7951,0.7581,0.7144,0.6208,0.6346,0.7026,0.4000,0.7881,0.7881
26045020700,0.8669,0.8669,0.8669,0.8266,0.8669,0.7696,1.0741,0.7338,0.4000,0.7881,0.7881
26045020800,0.8651,0.8651,0.8651,0.8249,0.8630,0.7658,1.0629,0.7330,0.4000,0.7881,0.7881
26045020901,0.8024,0.8024,0.8024,0.7652,0.7300,0.6361,0.6797,0.7058,0.4000,0.7881,0.7881
26045020902,0.7922,0.7922,0.7922,0.7555,0.7084,0.6150,0.6175,0.7014,0.4000,0.7881,0.7881
26045021001,0.7917,0.7917,0.7917,0.7550,0.7073,0.6139,0.6143,0.7012,0.4000,0.7881,0.7881
26045021002,0.8121,0.8121,0.8121,0.7748,0.7501,0.6578,0.7318,0.7127,0.4000,0.7881,0.7881
26045021100,0.8600,0.8600,0.8600,0.8201,0.8524,0.7554,1.0322,0.7308,0.4000,0.7881,0.7881
26045021201,0.7987,0.7987,0.7987,0.7623,0.7208,0.6316,0.6420,0.7095,0.4000,0.7881,0.7881
26045021202,0.8377,0.8377,0.8377,0.7988,0.8049,0.7092,0.8956,0.7211,0.4000,0.7881,0.7881
26045021301,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045021302,0.7881,0.7881,0.7881,0.7515,0.6996,0.6064,0.5921,0.6996,0.4000,0.7881,0.7881
26045021401,0.8091,0.8091,0.8091,0.7766,0.7360,0.6722,0.6191,0.7452,0.4000,0.7881,0.7881
26045021402,0.7926,0.7926,0.7926,0.7569,0.7091,0.6178,0.6187,0.7035,0.4000,0.7881,0.7881
26047970100,0.7371,0.7371,0.7371,0.7598,0.6900,0.6743,0.6924,0.6728,0.3045,0.6619,0.6619
26047970200,0.7338,0.7338,0.7338,0.7515,0.6831,0.6670,0.6831,0.6670,0.3000,0.6513,0.6513
26047970300,0.7331,0.7331,0.7331,0.7504,0.6834,0.6667,0.6863,0.6666,0.2998,0.6507,0.6507
26047970400,0.7402,0.7402,0.7402,0.7753,0.6870,0.6634,0.6629,0.6881,0.3176,0.6631,0.6631
26047970500,0.7343,0.7343,0.7343,0.7515,0.6859,0.6670,0.6874,0.6662,0.3000,0.6513,0.6513
26047970600,0.7402,0.7402,0.7402,0.7644,0.6903,0.6918,0.6875,0.6869,0.3229,0.6666,0.6666
26047970700,0.7321,0.7321,0.7321,0.7547,0.6870,0.6698,0.6823,0.6687,0.3029,0.6583,0.6583
26047970800,0.7338,0.7338,0.7338,0.7515,0.6831,0.6670,0.6831,0.6670,0.3000,0.6513,0.6513
26049000100,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049000200,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049000300,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049000400,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049000500,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049000600,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049000700,1.1004,1.1004,1.1004,1.1679,1.1499,1.3855,1.0882,1.1688,0.5006,1.0390,1.0390
26049000800,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049000900,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049001000,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049001100,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049001200,1.0718,1.0718,1.0718,1.1220,1.0982,1.3347,1.0797,1.1311,0.4913,1.0116,1.0116
26049001300,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049001400,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049001500,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049001600,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049001700,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049001800,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049001900,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049002000,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049002300,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049002600,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049002700,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049002800,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049002900,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049003000,1.1186,1.1186,1.1186,1.1748,1.1347,1.4235,1.1105,1.1941,0.5038,1.0271,1.0271
26049003100,1.1359,1.1359,1.1359,1.1696,1.1564,1.4380,1.0989,1.1998,0.4969,1.0156,1.0156
26049003200,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049003300,0.9319,0.9319,0.9319,0.8886,0.8664,1.0393,0.8427,0.9954,0.4781,0.9987,0.9987
26049003400,0.9222,0.9222,0.9222,0.8755,0.8586,1.0090,0.8347,0.9736,0.4819,1.0089,1.0089
26049003500,0.9311,0.9311,0.9311,0.8862,0.8669,1.0364,0.8450,0.9930,0.4814,1.0077,1.0077
26049003600,1.0196,1.0196,1.0196,1.0185,0.9988,1.2063,0.9711,1.0757,0.4968,1.0286,1.0286
26049003700,1.1134,1.1134,1.1134,1.1641,1.1421,1.4159,1.1229,1.1788,0.4919,1.0091,1.0091
26049003800,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049004000,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049010110,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049010112,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049010113,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049010114,0.8483,0.8483,0.8483,0.8037,0.7905,0.8135,0.7479,0.8407,0.4765,0.9947,0.9947
26049010115,0.9535,0.9535,0.9535,0.9092,0.9092,1.0000,0.8071,0.9311,0.5011,1.0488,1.0488
26049010201,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049010202,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049010304,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049010305,0.9613,0.9613,0.9613,0.9241,0.9258,1.0289,0.8408,0.9518,0.4922,1.0274,1.0274
26049010501,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049010502,0.8754,0.8754,0.8754,0.8183,0.8183,0.8486,0.7711,0.8548,0.4875,1.0221,1.0221
26049010503,0.9278,0.9278,0.9278,0.8831,0.8777,0.9518,0.7947,0.9153,0.4930,1.0182,1.0182
26049010504,1.0594,1.0594,1.0594,1.0662,1.0570,1.2550,0.9720,1.0804,0.4942,1.0194,1.0194
26049010603,0.8534,0.8534,0.8534,0.7988,0.7940,0.8122,0.7570,0.8377,0.4814,1.0080,1.0080
26049010604,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049010610,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049010700,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049010810,0.9289,0.9289,0.9289,0.8835,0.8656,1.0262,0.8404,0.9846,0.4822,1.0095,1.0095
26049010811,0.9248,0.9248,0.9248,0.8867,0.8589,1.0310,0.8377,0.9973,0.4775,0.9873,0.9873
26049010812,1.1227,1.1227,1.1227,1.1648,1.1373,1.4358,1.1106,1.2059,0.5086,1.0428,1.0428
26049010813,0.9327,0.9327,0.9327,0.8840,0.8754,1.0033,0.8145,0.9545,0.4799,1.0039,1.0039
26049010910,0.9323,0.9323,0.9323,0.8878,0.8681,1.0403,0.8464,0.9957,0.4814,1.0075,1.0075
26049010911,0.9329,0.9329,0.9329,0.8885,0.8686,1.0422,0.8471,0.9970,0.4813,1.0074,1.0074
26049010912,0.9208,0.9208,0.9208,0.8675,0.8601,0.9666,0.8062,0.9312,0.4868,1.0194,1.0194
26049011010,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049011101,0.8620,0.8620,0.8620,0.7869,0.7859,0.8229,0.7501,0.8430,0.4712,0.9815,0.9815
26049011102,0.8651,0.8651,0.8651,0.7866,0.7884,0.8228,0.7437,0.8400,0.4723,0.9904,0.9904
26049011209,0.8565,0.8565,0.8565,0.7811,0.7793,0.8162,0.7471,0.8358,0.4697,0.9856,0.9856
26049011210,0.8637,0.8637,0.8637,0.7853,0.7853,0.8236,0.7487,0.8434,0.4750,0.9964,0.9964
26049011211,0.8604,0.8604,0.8604,0.7861,0.7819,0.8185,0.7473,0.8421,0.4698,0.9821,0.9821
26049011212,0.8626,0.8626,0.8626,0.7850,0.7853,0.8220,0.7497,0.8413,0.4732,0.9929,0.9929
26049011213,0.8636,0.8636,0.8636,0.7857,0.7857,0.8235,0.7491,0.8433,0.4752,0.9969,0.9969
26049011214,0.8637,0.8637,0.8637,0.7856,0.7856,0.8236,0.7490,0.8434,0.4752,0.9967,0.9967
26049011301,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049011302,0.9171,0.9171,0.9171,0.8763,0.8594,1.0206,0.8398,0.9746,0.4701,0.9848,0.9848
26049011401,0.9279,0.9279,0.9279,0.8824,0.8639,1.0266,0.8413,0.9861,0.4816,1.0081,1.0081
26049011402,0.8637,0.8637,0.8637,0.7853,0.7853,0.8236,0.7487,0.8434,0.4750,0.9964,0.9964
26049011502,0.9275,0.9275,0.9275,0.8892,0.8657,1.0309,0.8473,0.9851,0.4692,0.9722,0.9722
26049011503,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049011505,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049011508,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049011601,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049011610,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049011710,0.8508,0.8508,0.8508,0.7946,0.7872,0.7904,0.7399,0.8207,0.4729,0.9846,0.9846
26049011711,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049011712,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049011713,0.8592,0.8592,0.8592,0.8033,0.8010,0.8289,0.7586,0.8424,0.4829,1.0017,1.0017
26049011714,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049011800,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049011901,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049011902,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049012003,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049012006,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049012007,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049012008,0.9374,0.9374,0.9374,0.8939,0.8728,1.0560,0.8523,1.0068,0.4811,1.0068,1.0068
26049012009,0.9069,0.9069,0.9069,0.8617,0.8558,0.9338,0.8125,0.9099,0.4831,1.0119,1.0119
26049012100,0.9221,0.9221,0.9221,0.8702,0.8750,0.9330,0.7747,0.8901,0.4830,1.0103,1.0103
26049012201,0.9005,0.9005,0.9005,0.8618,0.8751,0.9241,0.7707,0.8621,0.4524,0.9485,0.9485
26049012202,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26049012310,0.9535,0.9535,0.9535,0.9092,0.9092,1.0000,0.8071,0.9311,0.5011,1.0488,1.0488
26049012311,0.9519,0.9519,0.9519,0.9077,0.9056,1.0056,0.8116,0.9387,0.4991,1.0446,1.0446
26049012401,0.8568,0.8568,0.8568,0.8005,0.7950,0.8142,0.7619,0.8459,0.4806,0.9940,0.9940
26049012402,0.8604,0.8604,0.8604,0.8086,0.8011,0.8246,0.7648,0.8391,0.4832,1.0033,1.0033
26049012501,0.8624,0.8624,0.8624,0.7949,0.8343,0.8354,0.8150,0.8137,0.4561,0.9603,0.9603
26049012503,0.8905,0.8905,0.8905,0.8334,0.8391,0.8666,0.7590,0.8544,0.4803,1.0056,1.0056
26049012504,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049012601,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049012603,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049012702,0.8623,0.8623,0.8623,0.7862,0.7848,0.8198,0.7511,0.8384,0.4708,0.9868,0.9868
26049012703,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049012704,0.8717,0.8717,0.8717,0.8195,0.8120,0.8577,0.7698,0.8661,0.4817,1.0081,1.0081
26049012801,0.8627,0.8627,0.8627,0.8019,0.8040,0.8225,0.7684,0.8394,0.4822,1.0118,1.0118
26049012802,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049012904,0.8735,0.8735,0.8735,0.8135,0.8085,0.8615,0.7749,0.8683,0.4773,1.0003,1.0003
26049012905,0.8898,0.8898,0.8898,0.8368,0.8196,0.9344,0.7986,0.9154,0.4748,0.9922,0.9922
26049012906,0.8637,0.8637,0.8637,0.7853,0.7853,0.8236,0.7487,0.8434,0.4750,0.9964,0.9964
26049012907,0.8659,0.8659,0.8659,0.7970,0.7928,0.8165,0.7307,0.8338,0.4680,0.9736,0.9736
26049013001,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049013002,0.8563,0.8563,0.8563,0.7982,0.7993,0.8160,0.7627,0.8352,0.4806,1.0084,1.0084
26049013110,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049013111,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049013112,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049013113,0.8657,0.8657,0.8657,0.8072,0.8060,0.8349,0.7697,0.8507,0.4848,1.0167,1.0167
26049013202,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049013204,0.8519,0.8519,0.8519,0.7999,0.7979,0.8122,0.7726,0.8348,0.4686,0.9786,0.9786
26049013301,0.8601,0.8601,0.8601,0.8030,0.8005,0.8201,0.7630,0.8420,0.4841,1.0125,1.0125
26049013401,0.8602,0.8602,0.8602,0.8003,0.7995,0.8180,0.7612,0.8389,0.4833,1.0129,1.0129
26049013402,0.8612,0.8612,0.8612,0.8018,0.8018,0.8211,0.7645,0.8409,0.4850,1.0173,1.0173
26049013500,0.9181,0.9181,0.9181,0.8798,0.8594,1.0186,0.8412,0.9778,0.4714,0.9855,0.9855
26049013600,1.1536,1.1536,1.1536,1.2099,1.1814,1.4991,1.1536,1.2391,0.5132,1.0488,1.0488
26051000100,0.9718,0.9718,0.9718,0.8340,0.9685,0.9083,1.1315,0.7574,0.3543,0.7515,0.7515
26051000200,0.9373,0.9373,0.9373,0.8356,0.9454,0.9005,1.0551,0.7885,0.3705,0.7767,0.7767
26051000300,0.9610,0.9610,0.9610,0.8243,0.9521,0.8895,1.0936,0.7558,0.3568,0.7487,0.7487
26051000400,0.9688,0.9688,0.9688,0.8259,0.9644,0.9013,1.1333,0.7509,0.3537,0.7515,0.7515
26051000500,0.9352,0.9352,0.9352,0.8142,0.9465,0.8707,1.0864,0.7291,0.3484,0.7440,0.7440
26051000600,0.9765,0.9765,0.9765,0.8266,0.9765,0.9092,1.1536,0.7487,0.3500,0.7515,0.7515
26051000700,0.9765,0.9765,0.9765,0.8266,0.9765,0.9092,1.1536,0.7487,0.3500,0.7515,0.7515
26051000800,0.9753,0.9753,0.9753,0.8261,0.9747,0.9086,1.1482,0.7492,0.3500,0.7515,0.7515
26051000900,0.9765,0.9765,0.9765,0.8266,0.9765,0.9092,1.1536,0.7487,0.3500,0.7515,0.7515
26053950300,0.6148,0.6148,0.6148,0.6764,0.5862,0.5589,0.7619,0.5724,0.2700,0.5862,0.5862
26053950500,0.6148,0.6148,0.6148,0.6764,0.5862,0.5589,0.7619,0.5724,0.2700,0.5862,0.5862
26053950600,0.6148,0.6148,0.6148,0.6764,0.5862,0.5589,0.7619,0.5724,0.2700,0.5862,0.5862
