low_uw_market_discount,high_uw_market_discount,geography_factor_id,rate_bi,rate_pd,rate_csl,rate_pip_medical,rate_pip_wage,rate_attendant_care,rate_um_uim_bi,rate_um_uim_csl,rate_compo,rate_compa,rate_compg,rate_compc,rate_limited_coll,rate_basic_coll,rate_broad_coll,rate_olte,rate_ace,rate_excess_electronic_equipment,rate_coll_auto_loan_lease,rate_mini_tort,rate_ppi,rate_mcca,rate_other_state_assessments,rate_roadside_assistance,uw_market_discount_code,rate_um_uim,rate_coll,rate_comp,rate_pip,generic_location_based_premium,location_effect,company,vehicle_type,factor_circumvented,factor_name,geography_factor,geography_type,longitude,block_group_fips,tract_fips,county_fips,zip,place_name_fips,latitude,census_block_group,territory
0000001,0059999,ABE,422.93999999999994,20.9,723.9,1790.32,520.29,13.0,75.4,208.0,138.67,467.95,103.88,20.09,743.02,1529.69,1688.77,161.0,8.0,8.0,7.0,207.9,68.53,37.0,29.0,296.0,0000001-0059999,283.4,3968.48,730.5899999999999,2310.6099999999997,33164.66,1.03,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992200011,ABE
0060000,0099999,ABE,481.558,21.076,780.4150000000001,1470.896,421.39799999999997,13.0,49.532,136.64,288.37699999999995,870.96,204.57999999999998,30.832,772.8939999999999,1591.1929999999998,1756.6689999999999,161.0,8.0,8.0,7.062999999999999,189.684,73.76599999999999,37.0,29.0,298.368,0060000-0099999,186.17199999999997,4127.8189999999995,1394.749,1892.2939999999999,34605.86,1.07,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992200011,ABE
0000001,0059999,ABF,337.61,20.240000000000002,577.85,1506.9599999999998,428.03999999999996,13.0,66.69999999999999,184.0,195.26999999999998,658.9499999999999,146.28,28.29,758.34,1561.23,1723.59,161.0,8.0,8.0,7.0,243.54,76.23,37.0,29.0,296.0,0000001-0059999,250.7,4050.16,1028.79,1934.9999999999998,32673.54,1.01,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992170002,ABF
0060000,0099999,ABF,403.277,19.448,663.5749999999999,1693.72,485.23499999999996,13.0,70.122,193.44,301.678,539.5749999999999,209.456,32.759,771.362,1588.0389999999998,1753.187,159.712,8.0,8.0,7.0489999999999995,175.032,68.068,37.0,29.0,278.832,0060000-0099999,263.562,4119.637,1083.4679999999998,2178.955,34308.38,1.06,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992170002,ABF
0000001,0059999,ABG,367.29,24.42,628.65,1313.76,380.07,13.0,76.56,211.20000000000002,209.42,706.7,156.88,30.34,635.78,1308.9099999999999,1445.03,161.0,8.0,8.0,7.0,166.32,65.45,37.0,29.0,296.0,0000001-0059999,287.76,3396.72,1103.3400000000001,1693.83,29534.86,0.91,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476331001,ABG
0060000,0099999,ABG,352.82099999999997,20.746,602.615,1233.904,353.502,13.0,35.147999999999996,96.96,279.32099999999997,1245.32,158.364,15.621,667.186,1373.567,1516.411,133.952,8.0,8.0,6.0969999999999995,186.714,72.61099999999999,37.0,29.0,273.8,0060000-0099999,132.108,3563.261,1698.626,1587.406,31402.12,0.97,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476331001,ABG
0000001,0059999,ABH,430.35999999999996,20.02,736.5999999999999,2202.48,623.61,13.0,113.67999999999999,313.6,116.02999999999999,391.54999999999995,86.92,16.81,796.64,1640.0800000000002,1810.64,161.0,8.0,8.0,7.0,241.56,70.07000000000001,37.0,29.0,296.0,0000001-0059999,427.28000000000003,4254.360000000001,611.31,2826.09,36577.38,1.13,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992211001,ABH
0060000,0099999,ABH,481.558,21.626,783.59,1698.8719999999998,486.71099999999996,13.0,76.792,211.84,237.72,558.675,189.316,48.831,858.686,1767.817,1951.661,165.66899999999998,8.0,8.0,7.8469999999999995,194.634,75.691,37.0,29.0,324.12,0060000-0099999,288.632,4586.011,1034.542,2185.5829999999996,36662.84,1.14,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992211001,ABH
0000001,0059999,ABI,352.45,23.1,603.25,1172.08,343.17,13.0,39.440000000000005,108.80000000000001,243.38,821.3,182.32,35.26,597.48,1230.06,1357.98,161.0,8.0,8.0,7.0,182.16,64.67999999999999,37.0,29.0,296.0,0000001-0059999,148.24,3192.52,1282.2599999999998,1515.25,28108.36,0.87,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476410001,ABI
0060000,0099999,ABI,397.341,19.448,655.9549999999999,1288.0,369.0,13.0,37.584,103.68,315.262,1022.805,183.38,19.311,660.292,1359.374,1500.742,147.154,8.0,8.0,6.034,175.032,68.068,37.0,29.0,262.25600000000003,0060000-0099999,141.264,3526.442,1540.758,1657.0,31102.36,0.96,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476410001,ABI
0000001,0059999,ABJ,393.26000000000005,24.42,673.1,1584.24,313.65,13.0,74.24,204.8,195.26999999999998,658.9499999999999,146.28,28.29,605.14,1245.8300000000002,1375.39,161.0,8.0,8.0,7.0,198.0,66.22,37.0,29.0,296.0,0000001-0059999,279.04,3233.3600000000006,1028.79,1897.8899999999999,29570.32,0.92,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476301001,ABJ
0060000,0099999,ABJ,342.433,21.362,592.455,1187.536,340.218,13.0,35.67,98.4,283.0,1191.84,158.788,16.113,675.612,1390.914,1535.562,132.825,8.0,8.0,6.174,192.25799999999998,74.767,37.0,29.0,271.432,0060000-0099999,134.07,3608.2619999999997,1649.741,1527.7540000000001,31124.38,0.96,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476301001,ABJ
0000001,0059999,ABK,396.97,26.619999999999997,679.45,1558.48,442.8,13.0,57.42,158.4,175.46,592.1,131.44,25.419999999999998,582.16,1198.52,1323.16,161.0,8.0,8.0,7.0,205.92000000000002,73.14999999999999,37.0,29.0,296.0,0000001-0059999,215.82,3110.84,924.4200000000001,2001.28,28877.66,0.89,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476200001,ABK
0060000,0099999,ABK,372.11299999999994,22.0,636.27,1340.808,384.12899999999996,13.0,42.224,116.47999999999999,302.81,1380.93,141.828,16.974,710.8480000000001,1463.4560000000001,1615.6480000000001,133.469,8.0,8.0,6.496,198.0,77.0,37.0,29.0,274.096,0060000-0099999,158.70399999999998,3796.4480000000003,1842.542,1724.937,33706.42,1.04,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476200001,ABK
0000001,0059999,ABL,456.33,17.82,781.05,1738.8000000000002,498.15000000000003,13.0,87.58,241.6,195.26999999999998,658.9499999999999,146.28,28.29,697.0600000000001,1435.07,1584.31,161.0,8.0,8.0,7.0,176.22,56.98,37.0,29.0,296.0,0000001-0059999,329.18,3723.44,1028.79,2236.9500000000003,33354.24,1.03,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992100001,ABL
0060000,0099999,ABL,428.505,18.81,694.055,1325.3519999999999,379.70099999999996,13.0,46.400000000000006,128.0,298.28200000000004,835.625,210.728,23.903,728.466,1499.7269999999999,1655.691,159.22899999999998,8.0,8.0,6.657,169.29,65.835,37.0,29.0,259.888,0060000-0099999,174.4,3890.541,1368.538,1705.0529999999999,32335.36,1.0,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992100001,ABL
0000001,0059999,ABM,378.42,18.7,647.7,1610.0,468.63,13.0,53.940000000000005,148.8,322.61999999999995,1088.6999999999998,241.67999999999998,46.739999999999995,704.72,1450.8400000000001,1601.72,161.0,8.0,8.0,7.0,140.57999999999998,60.06,37.0,29.0,296.0,0000001-0059999,202.74,3764.2800000000007,1699.7399999999998,2078.63,34576.48,1.07,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476516001,ABM
0060000,0099999,ABM,480.074,19.404,767.715,1309.896,375.27299999999997,13.0,43.79,120.8,316.111,757.315,195.252,26.568,685.57,1411.415,1558.195,154.56,8.0,8.0,6.265000000000001,174.636,67.914,37.0,29.0,259.888,0060000-0099999,164.59,3661.4449999999997,1295.246,1685.1689999999999,31264.18,0.97,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476516001,ABM
0000001,0059999,ABN,319.06,19.8,546.1,1519.84,442.8,13.0,52.2,144.0,280.17,945.45,209.88,40.589999999999996,674.08,1387.76,1532.08,161.0,8.0,8.0,7.0,154.44,67.76,37.0,29.0,296.0,0000001-0059999,196.2,3600.92,1476.0900000000001,1962.6399999999999,32261.72,1.0,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476511001,ABN
0060000,0099999,ABN,395.11499999999995,19.558,653.415,1379.4479999999999,395.19899999999996,13.0,55.564,153.28,317.809,629.345,196.10000000000002,26.650000000000002,707.784,1457.1480000000001,1608.684,153.594,8.0,8.0,6.468,176.022,68.453,37.0,29.0,270.544,0060000-0099999,208.844,3780.084,1169.904,1774.647,31397.32,0.97,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476511001,ABN
0000001,0059999,ABO,511.97999999999996,17.82,876.3,1403.92,431.72999999999996,13.0,78.30000000000001,216.0,181.12,611.2,135.68,26.240000000000002,643.4399999999999,1324.68,1462.44,161.0,8.0,8.0,7.0,213.84,57.75,37.0,29.0,296.0,0000001-0059999,294.3,3437.56,954.2400000000001,1835.65,30546.38,0.95,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992067001,ABO
0060000,0099999,ABO,477.477,21.516,777.24,1401.344,401.47200000000004,13.0,49.474,136.48,241.965,984.6049999999999,206.488,31.98,827.2800000000001,1703.16,1880.2800000000002,155.204,8.0,8.0,7.5600000000000005,193.644,75.306,37.0,29.0,295.112,0060000-0099999,185.95399999999998,4418.280000000001,1465.0379999999998,1802.816,35669.36,1.1,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992067001,ABO
0000001,0059999,ABP,508.27000000000004,24.200000000000003,869.95,2292.64,701.1,13.0,120.05999999999999,331.2,200.92999999999998,678.05,150.51999999999998,29.11,788.98,1624.31,1793.23,161.0,8.0,8.0,7.0,229.67999999999998,90.08999999999999,37.0,29.0,296.0,0000001-0059999,451.26,4213.52,1058.61,2993.74,39416.9,1.22,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992550001,ABP
0060000,0099999,ABP,603.9879999999999,25.674,974.09,2089.136,598.518,13.0,108.17,298.4,328.28,577.775,206.064,67.732,1003.46,2065.87,2280.71,207.368,8.0,8.0,9.17,231.066,89.85900000000001,37.0,29.0,384.208,0060000-0099999,406.57,5359.21,1179.8509999999999,2687.654,43755.64,1.35,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992550001,ABP
0000001,0059999,ABQ,367.29,15.399999999999999,628.65,1313.76,302.58,13.0,97.44,268.8,135.84,458.4,101.75999999999999,19.68,704.72,1450.8400000000001,1601.72,161.0,8.0,8.0,7.0,176.22,60.830000000000005,37.0,29.0,296.0,0000001-0059999,366.24,3764.2800000000007,715.68,1616.34,29450.94,0.91,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251839001,ABQ
0060000,0099999,ABQ,394.002,23.209999999999997,673.735,1549.4640000000002,443.90700000000004,13.0,88.044,242.88,273.09499999999997,410.65,192.496,68.101,798.172,1643.2340000000002,1814.122,178.066,8.0,8.0,7.2940000000000005,208.89,81.235,37.0,29.0,328.856,0060000-0099999,330.924,4262.822,944.3419999999999,1993.371,34091.82,1.06,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251839001,ABQ
0000001,0059999,ABR,341.32,17.380000000000003,584.2,1352.4,394.83000000000004,13.0,99.76,275.2,135.84,458.4,101.75999999999999,19.68,704.72,1450.8400000000001,1601.72,161.0,8.0,8.0,7.0,178.20000000000002,60.830000000000005,37.0,29.0,296.0,0000001-0059999,374.96,3764.2800000000007,715.68,1747.23,29876.46,0.93,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251870001,ABR
0060000,0099999,ABR,388.43699999999995,24.178,671.83,1474.76,422.505,13.0,86.072,237.44,288.37699999999995,532.8900000000001,189.104,78.884,811.96,1671.6200000000001,1845.46,181.60799999999998,8.0,8.0,7.42,217.602,84.623,37.0,29.0,329.448,0060000-0099999,323.512,4336.46,1089.255,1897.2649999999999,34571.42,1.07,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251870001,ABR
0000001,0059999,ABS,660.38,25.08,1130.3,1519.84,512.91,13.0,175.73999999999998,484.79999999999995,147.16,496.6,110.24000000000001,21.32,796.64,1640.0800000000002,1810.64,161.0,8.0,8.0,7.0,255.42000000000002,87.77999999999999,37.0,29.0,296.0,0000001-0059999,660.54,4254.360000000001,775.32,2032.75,36313.8,1.12,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251880001,ABS
0060000,0099999,ABS,371.742,24.156000000000002,648.97,1276.408,365.679,13.0,72.21000000000001,199.20000000000002,286.113,482.275,193.556,70.192,823.4499999999999,1695.2749999999999,1871.5749999999998,175.329,8.0,8.0,7.5249999999999995,217.40400000000002,84.546,37.0,29.0,327.08,0060000-0099999,271.41,4397.825,1032.136,1642.087,33262.28,1.03,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251880001,ABS
0000001,0059999,ABT,549.08,21.119999999999997,939.8,2563.12,605.16,13.0,133.39999999999998,368.0,158.48000000000002,534.8000000000001,118.72000000000001,22.96,758.34,1561.23,1723.59,161.0,8.0,8.0,7.0,261.36,72.38,37.0,29.0,296.0,0000001-0059999,501.4,4050.16,834.9600000000002,3168.2799999999997,39010.68,1.21,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251810001,ABT
0060000,0099999,ABT,477.848,21.758,779.1450000000001,2055.648,588.924,13.0,102.892,283.84000000000003,254.417,367.675,167.692,62.32,911.54,1876.6299999999999,2071.79,181.769,8.0,8.0,8.33,195.822,76.153,37.0,29.0,328.856,0060000-0099999,386.732,4868.29,852.104,2644.572,39319.5,1.22,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251810001,ABT
0000001,0059999,ABU,337.61,18.7,577.85,837.2,295.2,13.0,63.220000000000006,174.4,101.88,343.8,76.32,14.76,643.4399999999999,1324.68,1462.44,161.0,8.0,8.0,7.0,196.02,66.99,37.0,29.0,296.0,0000001-0059999,237.62,3437.56,536.76,1132.4,24875.7,0.77,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251700001,ABU
0060000,0099999,ABU,387.324,23.584000000000003,666.115,1352.4,387.45,13.0,81.72200000000001,225.44,267.435,477.5,187.196,72.857,813.4920000000001,1674.7740000000001,1848.942,182.57399999999998,8.0,8.0,7.434,212.256,82.54400000000001,37.0,29.0,330.336,0060000-0099999,307.16200000000003,4344.642,1004.988,1739.8500000000001,33546.04,1.04,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251700001,ABU
0000001,0059999,ABV,341.32,18.919999999999998,584.2,1468.32,472.32,13.0,89.9,248.0,118.86,401.09999999999997,89.03999999999999,17.22,781.32,1608.54,1775.82,161.0,8.0,8.0,7.0,215.82000000000002,74.69,37.0,29.0,296.0,0000001-0059999,337.9,4172.68,626.2199999999999,1940.6399999999999,31883.66,0.99,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251830001,ABV
0060000,0099999,ABV,414.03600000000006,23.342,701.0400000000001,1515.976,434.31300000000005,13.0,86.884,239.68,249.323,444.07500000000005,173.20399999999998,61.746,805.832,1659.0040000000001,1831.5320000000002,183.218,8.0,8.0,7.364000000000001,210.07799999999997,81.697,37.0,29.0,332.408,0060000-0099999,326.564,4303.732,928.348,1950.2890000000002,34117.38,1.06,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251830001,ABV
0000001,0059999,ABW,393.26000000000005,24.42,673.1,1249.36,372.69,13.0,49.88,137.6,215.08,725.8,161.12,31.16,643.4399999999999,1324.68,1462.44,161.0,8.0,8.0,7.0,166.32,67.76,37.0,29.0,296.0,0000001-0059999,187.48,3437.56,1133.1599999999999,1622.05,29274.72,0.91,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476341001,ABW
0060000,0099999,ABW,370.629,19.602,620.395,1383.3120000000001,396.30600000000004,13.0,42.397999999999996,116.96,309.036,1038.085,172.56799999999998,25.092,680.974,1401.953,1547.749,141.68,8.0,8.0,6.223,176.418,68.607,37.0,29.0,263.44,0060000-0099999,159.358,3636.8990000000003,1544.7810000000002,1779.6180000000002,31994.16,0.99,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476341001,ABW
0000001,0059999,ABX,452.62,20.46,774.6999999999999,2975.28,719.55,13.0,388.6,1072.0,288.66,974.1,216.24,41.82,766.0,1577.0,1741.0,161.0,8.0,8.0,7.0,247.5,83.93,37.0,29.0,296.0,0000001-0059999,1460.6,4091.0,1520.8200000000002,3694.83,47331.42,1.47,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251614002,ABX
0060000,0099999,ABX,502.33400000000006,26.158,838.2,1611.2879999999998,461.61899999999997,13.0,99.876,275.52,277.623,450.76,187.40800000000002,76.219,985.842,2029.599,2240.667,199.479,8.0,8.0,9.009,235.42200000000003,91.553,37.0,29.0,365.56,0060000-0099999,375.39599999999996,5265.117,992.01,2072.9069999999997,39529.14,1.22,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251614002,ABX
0000001,0059999,ABY,437.78,18.48,749.3,2228.24,542.43,13.0,154.85999999999999,427.2,215.08,725.8,161.12,31.16,712.38,1466.6100000000001,1619.13,161.0,8.0,8.0,7.0,219.78000000000003,77.0,37.0,29.0,296.0,0000001-0059999,582.06,3805.1200000000003,1133.1599999999999,2770.6699999999996,37272.72,1.15,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251600001,ABY
0060000,0099999,ABY,427.021,25.74,733.4250000000001,1573.936,450.918,13.0,101.036,278.72,282.434,474.635,205.852,82.697,900.0500000000001,1852.9750000000001,2045.6750000000002,192.55599999999998,8.0,8.0,8.225,231.66,90.08999999999999,37.0,29.0,361.41600000000005,0060000-0099999,379.75600000000003,4806.925,1045.618,2024.8539999999998,37342.42,1.16,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251600001,ABY
0000001,0059999,ABZ,378.42,20.9,647.7,1326.64,280.44,13.0,54.519999999999996,150.39999999999998,198.1,668.5,148.39999999999998,28.7,597.48,1230.06,1357.98,161.0,8.0,8.0,7.0,166.32,59.29,37.0,29.0,296.0,0000001-0059999,204.91999999999996,3192.52,1043.7,1607.0800000000002,27842.14,0.86,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476401001,ABZ
0060000,0099999,ABZ,413.29400000000004,20.306,682.625,1177.232,337.266,13.0,35.96,99.2,292.339,1215.715,176.808,17.137999999999998,685.57,1411.415,1558.195,139.748,8.0,8.0,6.265000000000001,182.75400000000002,71.071,37.0,29.0,268.472,0060000-0099999,135.16,3661.4449999999997,1701.9999999999998,1514.498,31798.96,0.98,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261476401001,ABZ
0000001,0059999,ACA,437.78,20.9,749.3,1378.16,302.58,13.0,114.26,315.2,172.63,582.55,129.32,25.009999999999998,743.02,1529.69,1688.77,161.0,8.0,8.0,7.0,233.64,84.7,37.0,29.0,296.0,0000001-0059999,429.46,3968.48,909.5099999999999,1680.74,32109.4,0.99,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992515001,ACA
0060000,0099999,ACA,511.23799999999994,22.549999999999997,829.3100000000001,1646.064,471.582,13.0,86.072,237.44,287.24499999999995,506.15000000000003,177.444,66.625,844.898,1739.431,1920.3229999999999,181.769,8.0,8.0,7.721,202.95,78.925,37.0,29.0,330.92800000000005,0060000-0099999,323.512,4512.373,1037.464,2117.646,36469.32,1.13,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992515001,ACA
0000001,0059999,ACB,345.03000000000003,18.7,590.5500000000001,1236.48,287.82,13.0,95.11999999999999,262.4,181.12,611.2,135.68,26.240000000000002,704.72,1450.8400000000001,1601.72,161.0,8.0,8.0,7.0,211.86,76.23,37.0,29.0,296.0,0000001-0059999,357.52,3764.2800000000007,954.2400000000001,1524.3,29990.1,0.93,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992507001,ACB
0060000,0099999,ACB,520.884,22.968,844.5500000000001,1454.152,416.601,13.0,79.286,218.72,294.32,591.145,184.44,59.778,833.408,1715.776,1894.208,182.735,8.0,8.0,7.6160000000000005,206.71200000000002,80.388,37.0,29.0,332.704,0060000-0099999,298.006,4451.008,1129.683,1870.7530000000002,35569.68,1.1,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992507001,ACB
0000001,0059999,ACC,389.55,20.02,666.75,1159.2,365.31,13.0,75.4,208.0,161.30999999999997,544.3499999999999,120.83999999999999,23.369999999999997,697.0600000000001,1435.07,1584.31,161.0,8.0,8.0,7.0,255.42000000000002,79.31,37.0,29.0,296.0,0000001-0059999,283.4,3723.44,849.8699999999999,1524.51,29450.98,0.91,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992500001,ACC
0060000,0099999,ACC,483.04200000000003,22.945999999999998,793.1150000000001,1619.0159999999998,463.83299999999997,13.0,80.38799999999999,221.76,277.34,542.4399999999999,183.59199999999998,54.161,832.6419999999999,1714.1989999999998,1892.4669999999999,176.617,8.0,8.0,7.609,206.51399999999998,80.31099999999999,37.0,29.0,331.816,0060000-0099999,302.14799999999997,4446.9169999999995,1057.533,2082.8489999999997,35936.5,1.11,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,260992500001,ACC
0000001,0059999,ACD,430.35999999999996,18.259999999999998,736.5999999999999,1442.5600000000002,416.96999999999997,13.0,70.76,195.2,121.69,410.65,91.16,17.63,796.64,1640.0800000000002,1810.64,161.0,8.0,8.0,7.0,231.66,57.75,37.0,29.0,296.0,0000001-0059999,265.96,4254.360000000001,641.1299999999999,1859.5300000000002,32137.18,1.0,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261251970001,ACD
