GRID ID,BI_FCTR,COLL_FCTR,COMP_FCTR,LTDPD_FCTR,PD_FCTR,PIP_FCTR,PPI_FCTR
0440808610,0.86,0.9,2.188,0.796,0.872,0.835,0.872
0440808611,0.888,0.9,2.188,0.796,0.873,0.836,0.873
0440808612,0.86,0.948,2.166,0.803,0.872,0.81,0.872
0440808613,0.843,0.946,2.208,0.803,0.881,0.818,0.881
0440808614,0.869,0.929,2.152,0.796,0.881,0.818,0.881
0440808615,0.86,0.92,2.152,0.796,0.872,0.835,0.872
0440808616,0.86,0.92,2.09,0.796,0.872,0.81,0.872
0440808617,0.869,0.929,2.09,0.796,0.881,0.818,0.881
0440808618,0.86,0.947,2.071,0.818,0.872,0.835,0.872
0440808619,0.852,0.938,2.071,0.803,0.864,0.802,0.864
0440808620,0.862,0.929,2.111,0.812,0.848,0.812,0.848
0440808621,0.836,0.929,2.018,0.803,0.848,0.812,0.848
0440808622,0.862,0.919,1.949,0.803,0.848,0.812,0.848
0440808623,0.87,0.938,1.997,0.81,0.856,0.819,0.856
0440808624,0.835,0.938,1.93,0.827,0.847,0.811,0.847
0440808625,0.826,0.938,1.897,0.827,0.838,0.802,0.838
0440808626,0.818,0.938,1.897,0.812,0.83,0.794,0.83
0440808627,0.818,0.929,1.863,0.818,0.83,0.794,0.83
0440808628,0.826,0.938,1.863,0.803,0.838,0.802,0.838
0440808629,0.818,0.938,1.829,0.818,0.83,0.794,0.83
0440808630,0.818,0.928,1.814,0.818,0.83,0.811,0.83
0440808631,0.826,0.928,1.797,0.818,0.838,0.802,0.838
0440808632,0.81,0.928,1.797,0.818,0.822,0.786,0.822
0440808633,0.818,0.938,1.797,0.818,0.83,0.794,0.83
0440808634,0.818,0.938,1.797,0.818,0.83,0.794,0.83
0440808635,0.826,0.928,1.763,0.818,0.838,0.802,0.838
0440808636,0.818,0.938,1.746,0.818,0.83,0.794,0.83
0440808637,0.826,0.928,1.714,0.818,0.838,0.802,0.838
0440808638,0.81,0.928,1.698,0.86,0.822,0.786,0.822
0440808639,0.818,0.928,1.665,0.86,0.83,0.794,0.83
0440808640,0.81,0.928,1.665,0.86,0.822,0.786,0.822
0440808641,0.81,0.928,1.665,0.852,0.822,0.786,0.822
0440808642,0.81,0.928,1.665,0.852,0.822,0.786,0.822
0440808643,0.81,0.928,1.665,0.852,0.822,0.786,0.822
0440808644,0.818,0.928,1.589,0.86,0.83,0.794,0.83
0440808645,0.81,0.928,1.589,0.86,0.822,0.786,0.822
0440808646,0.81,0.928,1.576,0.86,0.822,0.786,0.822
0440808647,0.81,0.928,1.576,0.852,0.822,0.786,0.822
0440808648,0.803,0.928,1.544,0.867,0.815,0.78,0.815
0440808649,0.81,0.938,1.543,0.852,0.822,0.786,0.822
0440808650,0.771,0.939,1.516,0.853,0.782,0.748,0.782
0440908356,0.878,0.892,1.954,0.738,0.891,0.889,0.891
0440908357,0.797,0.776,1.711,0.74,0.809,0.807,0.809
0440908358,0.797,0.792,1.711,0.733,0.809,0.807,0.809
0440908359,0.79,0.776,1.711,0.733,0.819,0.8,0.819
0440908360,0.79,0.776,1.711,0.733,0.801,0.8,0.801
0440908361,0.797,0.776,1.711,0.726,0.809,0.807,0.809
0440908362,0.805,0.776,1.729,0.741,0.817,0.815,0.817
0440908363,0.805,0.776,1.729,0.741,0.817,0.815,0.817
0440908364,0.805,0.776,1.746,0.741,0.817,0.815,0.817
0440908365,0.805,0.784,1.762,0.733,0.817,0.815,0.817
0440908366,0.813,0.792,1.779,0.726,0.825,0.823,0.825
0440908367,0.805,0.784,1.796,0.741,0.817,0.815,0.817
0440908368,0.797,0.784,1.796,0.712,0.809,0.807,0.809
0440908369,0.797,0.792,1.796,0.712,0.809,0.807,0.809
0440908370,0.805,0.784,1.796,0.721,0.817,0.815,0.817
0440908371,0.812,0.817,1.814,0.721,0.841,0.822,0.841
0440908372,0.779,0.768,1.814,0.729,0.807,0.789,0.807
0440908373,0.779,0.793,1.814,0.729,0.807,0.789,0.807
0440908374,0.779,0.793,1.833,0.707,0.807,0.789,0.807
0440908375,0.788,0.801,1.814,0.721,0.799,0.798,0.799
0440908376,0.779,0.801,1.814,0.722,0.807,0.789,0.807
0440908377,0.79,0.801,1.833,0.715,0.819,0.8,0.819
0440908378,0.772,0.801,1.815,0.707,0.799,0.782,0.799
0440908379,0.779,0.801,1.815,0.707,0.807,0.789,0.807
0440908380,0.805,0.801,1.815,0.715,0.817,0.798,0.817
0440908381,0.814,0.809,1.815,0.715,0.826,0.807,0.826
0440908382,0.823,0.817,1.815,0.707,0.835,0.815,0.835
0440908383,0.814,0.817,1.815,0.707,0.826,0.807,0.826
0440908384,0.814,0.825,1.815,0.707,0.826,0.807,0.826
0440908385,0.814,0.825,1.815,0.707,0.826,0.807,0.826
0440908386,0.807,0.817,1.797,0.707,0.819,0.8,0.819
0440908387,0.807,0.817,1.815,0.707,0.819,0.8,0.819
0440908388,0.823,0.817,1.797,0.707,0.835,0.815,0.835
0440908389,0.823,0.817,1.797,0.685,0.835,0.815,0.835
0440908390,0.83,0.817,1.815,0.685,0.842,0.823,0.842
0440908391,0.83,0.825,1.797,0.685,0.842,0.823,0.842
0440908392,0.83,0.825,1.797,0.685,0.842,0.823,0.842
0440908393,0.847,0.832,1.762,0.685,0.859,0.839,0.859
0440908394,0.839,0.825,1.762,0.685,0.851,0.831,0.851
0440908395,0.83,0.832,1.762,0.678,0.842,0.823,0.842
0440908396,0.83,0.832,1.762,0.678,0.842,0.823,0.842
0440908397,0.839,0.873,1.746,0.678,0.851,0.831,0.851
0440908398,0.839,0.873,1.746,0.678,0.851,0.831,0.851
0440908399,0.839,0.873,1.746,0.678,0.851,0.831,0.851
0440908400,0.847,0.873,1.746,0.678,0.859,0.839,0.859
0440908401,0.856,0.882,1.762,0.678,0.868,0.848,0.868
0440908402,0.847,0.873,1.762,0.678,0.859,0.839,0.859
0440908403,0.846,0.873,1.762,0.678,0.858,0.839,0.858
0440908404,0.847,0.873,1.762,0.678,0.859,0.839,0.859
0440908405,0.855,0.893,1.779,0.678,0.867,0.847,0.867
0440908406,0.864,0.893,1.779,0.685,0.876,0.855,0.876
0440908407,0.855,0.893,1.762,0.678,0.886,0.847,0.886
0440908408,0.855,0.882,1.779,0.658,0.886,0.847,0.886
0440908409,0.864,0.893,1.762,0.665,0.895,0.855,0.895
0440908410,0.874,0.893,1.779,0.672,0.905,0.867,0.905
0440908411,0.874,0.893,1.78,0.665,0.905,0.867,0.905
0440908412,0.874,0.91,1.78,0.651,0.887,0.867,0.887
0440908413,0.881,0.91,1.78,0.665,0.912,0.873,0.912
0440908414,0.892,0.91,1.78,0.665,0.924,0.884,0.924
0440908415,0.892,0.91,1.78,0.665,0.924,0.884,0.924
0440908416,0.881,0.91,1.78,0.651,0.912,0.892,0.912
0440908417,0.891,0.91,1.78,0.651,0.904,0.883,0.904
0440908418,0.9,0.91,1.78,0.651,0.913,0.892,0.913
0440908419,0.9,0.91,1.78,0.658,0.932,0.911,0.932
0440908420,0.9,0.91,1.795,0.651,0.932,0.911,0.932
0440908421,0.9,0.91,1.778,0.657,0.932,0.892,0.932
0440908422,0.909,0.927,1.778,0.657,0.941,0.901,0.941
0440908423,0.909,0.944,1.778,0.664,0.941,0.901,0.941
0440908424,0.909,0.944,1.778,0.664,0.941,0.92,0.941
0440908425,0.909,0.927,1.814,0.664,0.941,0.901,0.941
0440908426,0.909,0.908,1.814,0.664,0.941,0.901,0.941
0440908427,0.909,0.925,1.831,0.657,0.941,0.901,0.941
0440908428,0.909,0.927,1.814,0.657,0.941,0.901,0.941
0440908429,0.909,0.944,1.849,0.664,0.941,0.901,0.941
0440908430,0.909,0.927,1.813,0.67,0.941,0.901,0.941
0440908431,0.909,0.883,1.78,0.657,0.941,0.901,0.941
0440908432,0.909,0.883,1.753,0.657,0.941,0.901,0.941
0440908433,0.909,0.883,1.753,0.657,0.941,0.901,0.941
0440908434,0.909,0.899,1.753,0.657,0.941,0.901,0.941
0440908435,0.909,0.872,1.753,0.657,0.941,0.901,0.941
0440908436,0.909,0.863,1.785,0.651,0.941,0.901,0.941
0440908437,0.909,0.855,1.753,0.651,0.941,0.901,0.941
0440908438,0.918,0.882,1.736,0.651,0.95,0.909,0.95
0440908439,0.918,0.882,1.669,0.651,0.95,0.909,0.95
0440908440,0.918,0.839,1.669,0.651,0.95,0.909,0.95
0440908441,0.927,0.855,1.669,0.651,0.96,0.919,0.96
0440908442,0.927,0.872,1.669,0.636,0.96,0.919,0.96
0440908443,0.927,0.882,1.653,0.636,0.96,0.919,0.96
0440908444,0.927,0.864,1.669,0.618,0.96,0.919,0.96
0440908445,0.927,0.864,1.669,0.636,0.96,0.919,0.96
0440908446,0.927,0.83,1.653,0.625,0.96,0.919,0.96
0440908447,0.937,0.83,1.669,0.618,0.97,0.928,0.97
0440908448,0.937,0.83,1.669,0.618,1.0,0.928,1.0
0440908449,0.937,0.856,1.653,0.618,1.0,0.928,1.0
0440908450,0.937,0.856,1.636,0.618,1.0,0.928,1.0
0440908451,0.937,0.856,1.653,0.612,1.0,0.928,1.0
0440908452,0.937,0.855,1.636,0.604,1.0,0.928,1.0
0440908453,0.927,0.814,1.636,0.604,0.99,0.919,0.99
0440908454,0.946,0.822,1.621,0.617,1.01,0.937,1.01
0440908455,0.946,0.814,1.605,0.617,1.01,0.937,1.01
0440908456,0.946,0.814,1.589,0.599,1.01,0.937,1.01
0440908457,0.937,0.831,1.589,0.613,1.0,0.928,1.0
0440908458,0.946,0.822,1.528,0.607,1.01,0.937,1.01
0440908459,0.946,0.848,1.528,0.607,1.01,0.937,1.01
0440908460,0.876,0.916,1.719,0.581,0.935,0.868,0.935
0440908461,0.876,0.925,1.719,0.571,0.935,0.868,0.935
0440908462,0.884,0.925,1.719,0.575,0.944,0.877,0.944
0440908463,0.884,0.925,1.701,0.587,0.944,0.877,0.944
0440908464,0.884,0.908,1.684,0.57,0.944,0.877,0.944
0440908465,0.884,0.916,1.701,0.581,0.944,0.877,0.944
0440908466,0.895,0.925,1.684,0.576,0.955,0.887,0.955
0440908467,0.895,0.925,1.701,0.582,0.955,0.887,0.955
0440908468,0.895,0.925,1.701,0.577,0.955,0.887,0.955
0440908469,0.895,0.935,1.701,0.577,0.955,0.887,0.955
0440908470,0.895,0.926,1.684,0.577,0.955,0.887,0.955
0440908471,0.895,0.916,1.684,0.564,0.955,0.887,0.955
0440908472,0.903,0.907,1.701,0.577,0.944,0.877,0.944
0440908473,0.877,0.907,1.701,0.589,0.936,0.869,0.936
0440908474,0.884,0.907,1.701,0.564,0.944,0.877,0.944
0440908475,0.884,0.899,1.701,0.575,0.944,0.877,0.944
0440908476,0.884,0.899,1.684,0.575,0.944,0.877,0.944
0440908477,0.884,0.89,1.684,0.582,0.944,0.877,0.944
0440908478,0.877,0.89,1.701,0.576,0.936,0.869,0.936
0440908479,0.884,0.89,1.701,0.582,0.944,0.877,0.944
0440908480,0.877,0.907,1.701,0.582,0.936,0.869,0.936
0440908481,0.877,0.907,1.701,0.576,0.936,0.869,0.936
0440908482,0.877,0.917,1.701,0.588,0.936,0.869,0.936
0440908483,0.877,0.907,1.701,0.594,0.936,0.869,0.936
0440908484,0.877,0.917,1.701,0.588,0.936,0.869,0.936
0440908485,0.877,0.917,1.701,0.594,0.936,0.869,0.936
0440908486,0.877,0.925,1.701,0.594,0.936,0.869,0.936
0440908487,0.886,0.917,1.736,0.594,0.926,0.859,0.926
0440908488,0.867,0.917,1.736,0.594,0.926,0.859,0.926
0440908489,0.867,0.907,1.769,0.6,0.926,0.859,0.926
0440908490,0.867,0.907,1.769,0.594,0.926,0.859,0.926
0440908491,0.867,0.887,1.769,0.594,0.926,0.859,0.926
0440908492,0.886,0.915,1.769,0.594,0.926,0.859,0.926
0440908493,0.859,0.907,1.842,0.594,0.917,0.851,0.917
0440908494,0.859,0.935,1.917,0.606,0.917,0.851,0.917
0440908495,0.859,0.955,1.935,0.594,0.917,0.851,0.917
0440908496,0.877,0.944,1.952,0.6,0.917,0.851,0.917
0440908497,0.868,0.944,1.935,0.6,0.908,0.842,0.908
0440908498,0.877,0.944,1.952,0.6,0.917,0.851,0.917
0440908499,0.877,0.944,2.011,0.6,0.917,0.851,0.917
0440908500,0.859,0.909,2.011,0.6,0.917,0.851,0.917
0440908501,0.868,0.898,2.011,0.6,0.908,0.842,0.908
0440908502,0.859,0.898,2.047,0.606,0.899,0.834,0.899
0440908503,0.868,0.891,2.108,0.606,0.908,0.842,0.908
0440908504,0.859,0.908,2.108,0.606,0.899,0.834,0.899
0440908505,0.859,0.918,2.191,0.613,0.899,0.834,0.899
0440908506,0.859,0.918,2.108,0.613,0.871,0.834,0.871
0440908507,0.859,0.908,2.148,0.625,0.871,0.834,0.871
0440908508,0.859,0.927,2.148,0.619,0.899,0.834,0.899
0440908509,0.85,0.927,2.17,0.625,0.889,0.825,0.889
0440908510,0.85,0.927,2.211,0.652,0.862,0.825,0.862
0440908511,0.832,0.908,2.211,0.652,0.862,0.825,0.862
0440908512,0.85,0.898,2.252,0.657,0.889,0.825,0.889
0440908513,0.85,0.918,2.252,0.659,0.889,0.825,0.889
0440908514,0.85,0.927,2.211,0.657,0.862,0.825,0.862
0440908515,0.842,0.927,2.252,0.665,0.854,0.817,0.854
0440908516,0.842,0.909,2.295,0.665,0.854,0.817,0.854
0440908517,0.842,0.909,2.295,0.671,0.88,0.817,0.88
0440908518,0.842,0.909,2.295,0.671,0.88,0.817,0.88
0440908519,0.842,0.909,2.295,0.678,0.88,0.817,0.88
0440908520,0.834,0.927,2.275,0.678,0.872,0.81,0.872
0440908521,0.834,0.919,2.275,0.678,0.872,0.81,0.872
0440908522,0.825,0.909,2.191,0.685,0.863,0.801,0.863
0440908523,0.825,0.909,2.191,0.685,0.863,0.801,0.863
0440908524,0.825,0.919,2.212,0.678,0.863,0.801,0.863
0440908525,0.825,0.919,2.212,0.678,0.863,0.801,0.863
0440908526,0.825,0.927,2.179,0.678,0.863,0.801,0.863
0440908527,0.817,0.919,2.138,0.685,0.854,0.793,0.854
0440908528,0.803,0.935,2.035,0.685,0.84,0.78,0.84
0440908529,0.803,0.934,2.054,0.678,0.84,0.78,0.84
0440908530,0.795,0.944,1.995,0.678,0.832,0.772,0.832
0440908531,0.786,0.944,2.078,0.678,0.822,0.762,0.822
0440908532,0.786,0.954,2.02,0.678,0.822,0.762,0.822
0440908533,0.786,0.944,1.958,0.685,0.822,0.762,0.822
0440908534,0.786,0.954,1.958,0.685,0.822,0.779,0.822
0440908535,0.786,0.944,1.92,0.678,0.822,0.762,0.822
0440908536,0.769,0.944,1.92,0.678,0.822,0.762,0.822
0440908537,0.769,0.954,1.92,0.678,0.822,0.779,0.822
0440908538,0.786,0.954,1.961,0.678,0.822,0.779,0.822
0440908539,0.776,0.954,1.961,0.678,0.812,0.769,0.812
0440908540,0.76,0.945,1.961,0.678,0.812,0.769,0.812
0440908541,0.76,0.935,1.991,0.678,0.812,0.769,0.812
0440908542,0.776,0.935,1.974,0.685,0.829,0.786,0.829
0440908543,0.776,0.935,1.974,0.685,0.812,0.769,0.812
0440908544,0.776,0.935,1.945,0.685,0.829,0.786,0.829
0440908545,0.776,0.935,1.974,0.685,0.829,0.786,0.829
0440908546,0.776,0.935,1.974,0.685,0.829,0.786,0.829
0440908547,0.76,0.928,1.954,0.685,0.812,0.769,0.812
0440908548,0.776,0.928,1.935,0.685,0.829,0.786,0.829
0440908549,0.776,0.928,1.954,0.685,0.829,0.786,0.829
0440908550,0.776,0.935,1.974,0.685,0.829,0.786,0.829
0440908551,0.776,0.919,1.935,0.685,0.829,0.786,0.829
0440908552,0.786,0.936,1.935,0.685,0.839,0.796,0.839
0440908553,0.786,0.927,1.935,0.685,0.839,0.796,0.839
0440908554,0.786,0.927,1.954,0.692,0.839,0.796,0.839
0440908555,0.802,0.927,1.973,0.692,0.839,0.796,0.839
0440908556,0.786,0.918,1.993,0.692,0.839,0.796,0.839
0440908557,0.786,0.918,1.993,0.692,0.839,0.796,0.839
0440908558,0.812,0.918,1.993,0.692,0.849,0.805,0.849
0440908559,0.812,0.9,1.993,0.692,0.849,0.805,0.849
0440908560,0.812,0.918,1.993,0.692,0.849,0.805,0.849
0440908561,0.812,0.927,2.013,0.699,0.849,0.805,0.849
0440908562,0.82,0.918,2.013,0.699,0.857,0.83,0.857
0440908563,0.82,0.918,2.013,0.699,0.857,0.83,0.857
0440908564,0.828,0.918,2.013,0.699,0.866,0.838,0.866
0440908565,0.828,0.918,2.043,0.699,0.866,0.838,0.866
0440908566,0.828,0.927,2.063,0.712,0.866,0.838,0.866
0440908567,0.828,0.918,2.063,0.712,0.866,0.838,0.866
0440908568,0.828,0.927,2.043,0.712,0.866,0.838,0.866
0440908569,0.836,0.927,2.08,0.712,0.874,0.846,0.874
0440908570,0.836,0.936,2.12,0.719,0.874,0.846,0.874
0440908571,0.836,0.936,2.12,0.712,0.874,0.846,0.874
0440908572,0.836,0.936,2.08,0.719,0.874,0.846,0.874
0440908573,0.878,0.936,2.08,0.719,0.918,0.889,0.918
0440908574,0.878,0.927,2.206,0.726,0.918,0.889,0.918
0440908575,0.888,0.918,2.206,0.726,0.928,0.899,0.928
0440908576,0.888,0.927,2.228,0.733,0.928,0.899,0.928
0440908577,0.888,0.911,2.228,0.733,0.928,0.899,0.928
0440908578,0.888,0.937,2.337,0.733,0.928,0.899,0.928
0440908579,0.888,0.937,2.381,0.733,0.928,0.899,0.928
0440908580,0.897,0.937,2.448,0.726,0.938,0.908,0.938
0440908581,0.897,0.919,2.448,0.726,0.938,0.908,0.938
0440908582,0.888,0.919,2.472,0.748,0.928,0.899,0.928
0440908583,0.878,0.928,2.497,0.748,0.918,0.889,0.918
0440908584,0.897,0.928,2.522,0.756,0.938,0.908,0.938
0440908585,0.888,0.919,2.522,0.756,0.928,0.899,0.928
0440908586,0.897,0.9,2.549,0.742,0.938,0.908,0.938
0440908587,0.897,0.92,2.596,0.779,0.938,0.908,0.938
0440908588,0.897,0.91,2.617,0.779,0.938,0.89,0.938
0440908589,0.897,0.91,2.644,0.779,0.938,0.89,0.938
0440908590,0.897,0.883,2.669,0.771,0.938,0.89,0.938
0440908591,0.897,0.892,2.722,0.779,0.938,0.89,0.938
0440908592,0.897,0.892,2.722,0.779,0.938,0.89,0.938
0440908593,0.897,0.882,2.746,0.771,0.938,0.89,0.938
0440908594,0.897,0.873,2.772,0.756,0.938,0.89,0.938
0440908595,0.905,0.864,2.772,0.756,0.946,0.897,0.946
0440908596,0.905,0.882,2.89,0.756,0.946,0.897,0.946
0440908597,0.897,0.882,2.865,0.771,0.938,0.89,0.938
0440908598,0.897,0.873,2.795,0.771,0.938,0.89,0.938
0440908599,0.897,0.873,2.836,0.756,0.938,0.89,0.938
0440908600,0.905,0.873,2.836,0.756,0.946,0.897,0.946
0440908601,0.888,0.856,2.858,0.753,0.928,0.88,0.928
0440908602,0.888,0.864,2.858,0.748,0.928,0.88,0.928
0440908603,0.897,0.864,2.863,0.748,0.938,0.871,0.938
0440908604,0.873,0.887,2.539,0.754,0.913,0.847,0.913
0440908605,0.861,0.9,2.188,0.796,0.873,0.836,0.873
0440908606,0.869,0.918,2.188,0.811,0.881,0.836,0.881
0440908607,0.888,0.918,2.131,0.804,0.901,0.836,0.901
0440908608,0.86,0.91,2.131,0.804,0.9,0.835,0.9
0440908609,0.852,0.92,2.188,0.811,0.864,0.826,0.864
0440908610,0.852,0.919,2.188,0.786,0.864,0.826,0.864
0440908611,0.888,0.919,2.188,0.796,0.901,0.854,0.901
0440908612,0.878,0.891,2.166,0.796,0.864,0.826,0.864
0440908613,0.86,0.919,2.112,0.796,0.872,0.81,0.872
0440908614,0.86,0.938,2.112,0.796,0.872,0.81,0.872
0440908615,0.86,0.91,2.09,0.796,0.846,0.81,0.846
0440908616,0.851,0.919,2.09,0.796,0.863,0.818,0.863
0440908617,0.852,0.882,2.09,0.796,0.864,0.802,0.864
0440908618,0.862,0.919,2.09,0.796,0.874,0.812,0.874
0440908619,0.879,0.938,2.051,0.796,0.865,0.845,0.865
0440908620,0.87,0.929,2.023,0.811,0.856,0.819,0.856
0440908621,0.861,0.929,1.966,0.796,0.847,0.811,0.847
0440908622,0.852,0.919,1.949,0.796,0.838,0.802,0.838
0440908623,0.818,0.928,1.93,0.803,0.83,0.794,0.83
0440908624,0.826,0.938,1.897,0.818,0.864,0.802,0.864
0440908625,0.826,0.938,1.88,0.811,0.838,0.802,0.838
0440908626,0.818,0.938,1.88,0.81,0.83,0.794,0.83
0440908627,0.818,0.938,1.829,0.818,0.83,0.794,0.83
0440908628,0.81,0.919,1.829,0.818,0.822,0.786,0.822
0440908629,0.818,0.938,1.814,0.818,0.83,0.794,0.83
0440908630,0.826,0.947,1.797,0.818,0.838,0.802,0.838
0440908631,0.826,0.937,1.797,0.826,0.838,0.802,0.838
0440908632,0.81,0.928,1.797,0.826,0.822,0.786,0.822
0440908633,0.81,0.919,1.763,0.826,0.822,0.786,0.822
0440908634,0.818,0.928,1.747,0.835,0.83,0.794,0.83
0440908635,0.81,0.928,1.746,0.818,0.822,0.786,0.822
0440908636,0.81,0.928,1.731,0.818,0.822,0.786,0.822
0440908637,0.81,0.928,1.698,0.803,0.822,0.786,0.822
0440908638,0.818,0.928,1.698,0.81,0.83,0.794,0.83
0440908639,0.818,0.928,1.665,0.835,0.83,0.794,0.83
0440908640,0.81,0.928,1.665,0.835,0.822,0.786,0.822
0440908641,0.818,0.928,1.665,0.843,0.83,0.794,0.83
0440908642,0.818,0.928,1.665,0.843,0.83,0.794,0.83
0440908643,0.826,0.928,1.588,0.843,0.838,0.802,0.838
0440908644,0.818,0.938,1.589,0.852,0.83,0.794,0.83
0440908645,0.81,0.938,1.589,0.86,0.822,0.786,0.822
0440908646,0.811,0.928,1.576,0.835,0.823,0.787,0.823
0440908647,0.819,0.928,1.53,0.852,0.831,0.795,0.831
0440908648,0.771,0.939,1.471,0.853,0.782,0.748,0.782
0441008355,0.878,0.892,1.954,0.738,0.891,0.889,0.891
0441008356,0.79,0.784,1.711,0.726,0.801,0.8,0.801
0441008357,0.797,0.784,1.711,0.726,0.809,0.807,0.809
0441008358,0.797,0.792,1.711,0.74,0.809,0.807,0.809
0441008359,0.797,0.792,1.711,0.74,0.809,0.807,0.809
0441008360,0.79,0.784,1.711,0.74,0.801,0.8,0.801
0441008361,0.79,0.776,1.729,0.74,0.801,0.8,0.801
0441008362,0.805,0.784,1.729,0.733,0.817,0.815,0.817
0441008363,0.797,0.768,1.746,0.733,0.809,0.807,0.809
0441008364,0.805,0.768,1.764,0.733,0.817,0.815,0.817
0441008365,0.805,0.776,1.779,0.733,0.817,0.815,0.817
0441008366,0.805,0.8,1.779,0.741,0.817,0.815,0.817
0441008367,0.797,0.792,1.796,0.727,0.809,0.807,0.809
0441008368,0.797,0.784,1.796,0.72,0.809,0.807,0.809
0441008369,0.797,0.784,1.814,0.712,0.809,0.807,0.809
0441008370,0.805,0.784,1.814,0.72,0.817,0.815,0.817
0441008371,0.805,0.792,1.833,0.712,0.817,0.815,0.817
0441008372,0.805,0.784,1.833,0.714,0.835,0.815,0.835
0441008373,0.812,0.768,1.814,0.721,0.824,0.822,0.824
0441008374,0.797,0.785,1.814,0.736,0.809,0.807,0.809
0441008375,0.788,0.801,1.833,0.715,0.817,0.798,0.817
0441008376,0.788,0.801,1.833,0.722,0.817,0.798,0.817
0441008377,0.779,0.793,1.815,0.707,0.79,0.789,0.79
0441008378,0.779,0.801,1.815,0.707,0.807,0.789,0.807
0441008379,0.779,0.801,1.815,0.715,0.807,0.789,0.807
0441008380,0.772,0.801,1.815,0.715,0.799,0.782,0.799
0441008381,0.779,0.801,1.815,0.707,0.807,0.789,0.807
0441008382,0.772,0.817,1.815,0.707,0.799,0.782,0.799
0441008383,0.79,0.817,1.815,0.715,0.819,0.8,0.819
0441008384,0.79,0.825,1.815,0.707,0.819,0.8,0.819
0441008385,0.807,0.825,1.815,0.707,0.819,0.8,0.819
0441008386,0.814,0.825,1.815,0.707,0.826,0.807,0.826
0441008387,0.814,0.825,1.815,0.707,0.826,0.807,0.826
0441008388,0.807,0.825,1.815,0.707,0.819,0.8,0.819
0441008389,0.83,0.825,1.797,0.707,0.842,0.823,0.842
0441008390,0.83,0.817,1.779,0.707,0.86,0.823,0.86
0441008391,0.83,0.817,1.797,0.707,0.842,0.823,0.842
0441008392,0.83,0.817,1.797,0.707,0.842,0.823,0.842
0441008393,0.83,0.817,1.815,0.685,0.842,0.823,0.842
0441008394,0.839,0.832,1.815,0.707,0.851,0.831,0.851
0441008395,0.839,0.857,1.797,0.707,0.851,0.831,0.851
0441008396,0.839,0.857,1.797,0.685,0.851,0.831,0.851
0441008397,0.847,0.857,1.762,0.678,0.859,0.839,0.859
0441008398,0.847,0.865,1.78,0.678,0.877,0.839,0.877
0441008399,0.847,0.873,1.762,0.685,0.877,0.839,0.877
0441008400,0.839,0.873,1.779,0.678,0.851,0.831,0.851
0441008401,0.847,0.873,1.779,0.678,0.877,0.839,0.877
0441008402,0.864,0.873,1.779,0.678,0.895,0.855,0.895
0441008403,0.864,0.873,1.779,0.678,0.895,0.855,0.895
0441008404,0.855,0.882,1.779,0.678,0.886,0.847,0.886
0441008405,0.855,0.882,1.762,0.678,0.886,0.847,0.886
0441008406,0.855,0.893,1.762,0.678,0.886,0.847,0.886
0441008407,0.864,0.893,1.762,0.665,0.895,0.855,0.895
0441008408,0.864,0.893,1.762,0.665,0.895,0.855,0.895
0441008409,0.874,0.893,1.762,0.665,0.905,0.867,0.905
0441008410,0.874,0.893,1.762,0.672,0.905,0.885,0.905
0441008411,0.874,0.893,1.762,0.651,0.905,0.867,0.905
0441008412,0.874,0.9,1.779,0.665,0.905,0.867,0.905
0441008413,0.874,0.9,1.78,0.651,0.887,0.867,0.887
0441008414,0.881,0.893,1.78,0.665,0.912,0.892,0.912
0441008415,0.892,0.9,1.78,0.665,0.924,0.903,0.924
0441008416,0.892,0.91,1.78,0.651,0.924,0.884,0.924
0441008417,0.892,0.91,1.78,0.651,0.924,0.884,0.924
0441008418,0.9,0.928,1.78,0.651,0.932,0.892,0.932
0441008419,0.9,0.919,1.78,0.651,0.932,0.892,0.932
0441008420,0.9,0.928,1.78,0.657,0.932,0.911,0.932
0441008421,0.891,0.928,1.778,0.664,0.923,0.902,0.923
0441008422,0.9,0.91,1.778,0.664,0.932,0.892,0.932
0441008423,0.9,0.91,1.778,0.658,0.932,0.892,0.932
0441008424,0.909,0.928,1.778,0.664,0.941,0.901,0.941
0441008425,0.909,0.963,1.814,0.664,0.941,0.901,0.941
0441008426,0.909,0.963,1.814,0.664,0.941,0.901,0.941
0441008427,0.909,0.943,1.814,0.664,0.941,0.901,0.941
0441008428,0.909,0.944,1.814,0.651,0.941,0.901,0.941
0441008429,0.909,0.952,1.814,0.657,0.941,0.901,0.941
0441008430,0.909,0.925,1.814,0.67,0.941,0.901,0.941
0441008431,0.909,0.933,1.78,0.657,0.941,0.901,0.941
0441008432,0.909,0.899,1.78,0.67,0.941,0.901,0.941
0441008433,0.909,0.89,1.753,0.657,0.941,0.901,0.941
0441008434,0.909,0.89,1.753,0.657,0.941,0.901,0.941
0441008435,0.909,0.89,1.753,0.657,0.941,0.901,0.941
0441008436,0.909,0.89,1.753,0.65,0.941,0.901,0.941
0441008437,0.909,0.863,1.753,0.651,0.941,0.901,0.941
0441008438,0.918,0.863,1.736,0.651,0.95,0.909,0.95
0441008439,0.918,0.89,1.669,0.651,0.95,0.909,0.95
0441008440,0.918,0.882,1.636,0.651,0.95,0.909,0.95
0441008441,0.918,0.874,1.636,0.651,0.95,0.909,0.95
0441008442,0.918,0.864,1.636,0.651,0.95,0.909,0.95
