geo_id,geo_name,tot_pop,white_tot,black_tot,aian_tot,asian_tot,nhopi_tot,other_tot,two_more_tot,latin_tot,median_income
1500000US260992414002,Block Group 2; Census Tract 2414; Macomb County; Michigan,1583,1384,98,0,32,0,0,69,0,60450
1500000US260992415001,Block Group 1; Census Tract 2415; Macomb County; Michigan,958,439,464,0,49,0,0,0,6,56392
1500000US260992415002,Block Group 2; Census Tract 2415; Macomb County; Michigan,1510,1002,353,0,0,0,0,112,43,81042
1500000US260992415003,Block Group 3; Census Tract 2415; Macomb County; Michigan,1114,1074,0,0,0,0,0,0,40,63452
1500000US260992416001,Block Group 1; Census Tract 2416; Macomb County; Michigan,693,460,99,0,27,0,0,87,20,63587
1500000US260992416002,Block Group 2; Census Tract 2416; Macomb County; Michigan,1939,1045,631,0,139,0,0,124,0,63214
1500000US260992417001,Block Group 1; Census Tract 2417; Macomb County; Michigan,616,516,87,0,13,0,0,0,0,71522
1500000US260992417002,Block Group 2; Census Tract 2417; Macomb County; Michigan,2295,1552,436,0,29,0,0,210,68,64213
1500000US260992417003,Block Group 3; Census Tract 2417; Macomb County; Michigan,1886,1116,276,0,290,0,0,29,175,57273
1500000US260992418001,Block Group 1; Census Tract 2418; Macomb County; Michigan,5279,3087,1905,4,160,0,0,26,97,79941
1500000US260992419001,Block Group 1; Census Tract 2419; Macomb County; Michigan,1435,687,499,0,0,0,0,58,191,79504
1500000US260992419002,Block Group 2; Census Tract 2419; Macomb County; Michigan,1600,1405,135,0,0,0,11,44,5,89663
1500000US260992419003,Block Group 3; Census Tract 2419; Macomb County; Michigan,1967,1583,156,0,5,0,0,26,197,51649
1500000US260992420011,Block Group 1; Census Tract 2420.01; Macomb County; Michigan,1340,813,449,0,3,0,0,75,0,56037
1500000US260992420021,Block Group 1; Census Tract 2420.02; Macomb County; Michigan,1295,974,221,0,55,0,0,31,14,59265
1500000US260992420022,Block Group 2; Census Tract 2420.02; Macomb County; Michigan,597,588,0,0,0,0,0,5,4,48226
1500000US260992420031,Block Group 1; Census Tract 2420.03; Macomb County; Michigan,2613,1592,803,0,156,0,0,0,62,45810
1500000US260992421001,Block Group 1; Census Tract 2421; Macomb County; Michigan,1284,613,403,7,17,0,0,119,125,42917
1500000US260992421002,Block Group 2; Census Tract 2421; Macomb County; Michigan,867,560,278,0,0,0,0,19,10,58491
1500000US260992425001,Block Group 1; Census Tract 2425; Macomb County; Michigan,1958,1912,18,0,28,0,0,0,0,91307
1500000US260992425002,Block Group 2; Census Tract 2425; Macomb County; Michigan,1272,1076,113,35,0,0,0,48,0,56217
1500000US260992425003,Block Group 3; Census Tract 2425; Macomb County; Michigan,1644,1002,228,0,292,0,0,102,20,67717
1500000US260992425004,Block Group 4; Census Tract 2425; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992425005,Block Group 5; Census Tract 2425; Macomb County; Michigan,2205,1858,27,28,179,0,0,105,8,126250
1500000US260992430001,Block Group 1; Census Tract 2430; Macomb County; Michigan,2138,1887,164,0,46,0,0,32,9,92941
1500000US260992430002,Block Group 2; Census Tract 2430; Macomb County; Michigan,2218,1946,146,0,28,0,18,46,34,125417
1500000US260992435011,Block Group 1; Census Tract 2435.01; Macomb County; Michigan,2563,1496,254,0,368,0,0,74,371,99766
1500000US260992435021,Block Group 1; Census Tract 2435.02; Macomb County; Michigan,1425,1127,199,33,19,0,0,0,47,36661
1500000US260992435022,Block Group 2; Census Tract 2435.02; Macomb County; Michigan,2704,1414,917,0,43,0,0,132,198,76250
1500000US260992435023,Block Group 3; Census Tract 2435.02; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992440001,Block Group 1; Census Tract 2440; Macomb County; Michigan,2378,2101,116,27,60,0,0,40,34,86650
1500000US260992450001,Block Group 1; Census Tract 2450; Macomb County; Michigan,794,265,498,0,0,0,0,21,10,59345
1500000US260992450002,Block Group 2; Census Tract 2450; Macomb County; Michigan,1512,673,608,3,12,0,0,179,37,21050
1500000US260992450003,Block Group 3; Census Tract 2450; Macomb County; Michigan,657,520,130,0,0,0,0,7,0,36892
1500000US260992450004,Block Group 4; Census Tract 2450; Macomb County; Michigan,508,475,0,0,0,0,10,23,0,87283
1500000US260992451001,Block Group 1; Census Tract 2451; Macomb County; Michigan,1395,635,437,0,0,0,16,122,185,37765
1500000US260992451002,Block Group 2; Census Tract 2451; Macomb County; Michigan,983,510,376,0,0,0,0,57,40,87905
1500000US260992451003,Block Group 3; Census Tract 2451; Macomb County; Michigan,785,548,104,0,0,0,0,40,93,47143
1500000US260992451004,Block Group 4; Census Tract 2451; Macomb County; Michigan,851,827,10,0,0,0,0,12,2,90833
1500000US260992452001,Block Group 1; Census Tract 2452; Macomb County; Michigan,363,291,31,0,0,0,0,33,8,44250
1500000US260992452002,Block Group 2; Census Tract 2452; Macomb County; Michigan,2343,1410,615,8,13,0,0,249,48,41402
1500000US260992453001,Block Group 1; Census Tract 2453; Macomb County; Michigan,1087,716,210,0,0,0,0,161,0,69866
1500000US260992453002,Block Group 2; Census Tract 2453; Macomb County; Michigan,984,970,0,0,0,0,0,0,14,98611
1500000US260992453003,Block Group 3; Census Tract 2453; Macomb County; Michigan,907,719,136,0,0,0,0,52,0,84444
1500000US260992453004,Block Group 4; Census Tract 2453; Macomb County; Michigan,372,329,24,0,0,0,0,11,8,-
1500000US260992453005,Block Group 5; Census Tract 2453; Macomb County; Michigan,850,710,48,23,0,0,0,29,40,108450
1500000US260992454001,Block Group 1; Census Tract 2454; Macomb County; Michigan,599,159,297,0,0,0,13,100,30,45806
1500000US260992454002,Block Group 2; Census Tract 2454; Macomb County; Michigan,689,440,234,0,0,0,0,7,8,64342
1500000US260992471001,Block Group 1; Census Tract 2471; Macomb County; Michigan,764,579,0,4,0,9,0,111,61,36250
1500000US260992472011,Block Group 1; Census Tract 2472.01; Macomb County; Michigan,918,667,220,0,15,0,0,16,0,34516
1500000US260992472012,Block Group 2; Census Tract 2472.01; Macomb County; Michigan,1019,960,50,0,0,0,0,9,0,120388
1500000US260992472013,Block Group 3; Census Tract 2472.01; Macomb County; Michigan,1623,1605,18,0,0,0,0,0,0,92750
1500000US260992472021,Block Group 1; Census Tract 2472.02; Macomb County; Michigan,1360,1197,10,0,0,0,0,49,104,90952
1500000US260992472022,Block Group 2; Census Tract 2472.02; Macomb County; Michigan,2089,1784,226,0,0,0,23,47,9,133041
1500000US260992473011,Block Group 1; Census Tract 2473.01; Macomb County; Michigan,596,573,23,0,0,0,0,0,0,-
1500000US260992473012,Block Group 2; Census Tract 2473.01; Macomb County; Michigan,1982,1441,277,0,194,0,0,35,35,133160
1500000US260992473013,Block Group 3; Census Tract 2473.01; Macomb County; Michigan,1437,1398,0,0,0,0,9,6,24,143870
1500000US260992473014,Block Group 4; Census Tract 2473.01; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992473021,Block Group 1; Census Tract 2473.02; Macomb County; Michigan,1251,1136,0,0,0,0,8,107,0,102792
1500000US260992473022,Block Group 2; Census Tract 2473.02; Macomb County; Michigan,947,877,0,0,0,0,0,0,70,94949
1500000US260992474001,Block Group 1; Census Tract 2474; Macomb County; Michigan,630,554,25,0,0,0,0,51,0,140307
1500000US260992474002,Block Group 2; Census Tract 2474; Macomb County; Michigan,993,966,0,0,7,0,0,0,20,117647
1500000US260992474003,Block Group 3; Census Tract 2474; Macomb County; Michigan,616,585,23,0,0,0,0,8,0,86154
1500000US260992475001,Block Group 1; Census Tract 2475; Macomb County; Michigan,467,442,25,0,0,0,0,0,0,51250
1500000US260992475002,Block Group 2; Census Tract 2475; Macomb County; Michigan,1342,870,383,2,28,0,7,52,0,43646
1500000US260992476011,Block Group 1; Census Tract 2476.01; Macomb County; Michigan,1945,1039,763,0,11,0,0,106,26,47708
1500000US260992476021,Block Group 1; Census Tract 2476.02; Macomb County; Michigan,1160,1041,16,0,11,0,0,83,9,78411
1500000US260992476022,Block Group 2; Census Tract 2476.02; Macomb County; Michigan,1690,1433,211,0,0,0,0,15,31,58354
1500000US260992476023,Block Group 3; Census Tract 2476.02; Macomb County; Michigan,1420,1033,315,0,0,0,0,63,9,43654
1500000US260992500001,Block Group 1; Census Tract 2500; Macomb County; Michigan,567,531,4,0,0,0,0,19,13,105804
1500000US260992500002,Block Group 2; Census Tract 2500; Macomb County; Michigan,1104,926,32,0,9,0,0,95,42,78668
1500000US260992500003,Block Group 3; Census Tract 2500; Macomb County; Michigan,636,573,5,0,0,0,0,45,13,86058
1500000US260992501001,Block Group 1; Census Tract 2501; Macomb County; Michigan,551,551,0,0,0,0,0,0,0,67083
1500000US260992501002,Block Group 2; Census Tract 2501; Macomb County; Michigan,817,778,0,0,0,0,0,29,10,62344
1500000US260992501003,Block Group 3; Census Tract 2501; Macomb County; Michigan,744,491,228,0,0,0,0,25,0,35568
1500000US260992502001,Block Group 1; Census Tract 2502; Macomb County; Michigan,1226,1121,27,0,0,0,0,78,0,58393
1500000US260992502002,Block Group 2; Census Tract 2502; Macomb County; Michigan,1376,1285,19,0,0,0,32,21,19,66875
1500000US260992503001,Block Group 1; Census Tract 2503; Macomb County; Michigan,868,868,0,0,0,0,0,0,0,78906
1500000US260992503002,Block Group 2; Census Tract 2503; Macomb County; Michigan,655,600,0,0,36,19,0,0,0,70694
1500000US260992503003,Block Group 3; Census Tract 2503; Macomb County; Michigan,646,518,96,6,0,0,0,25,1,49063
1500000US260992503004,Block Group 4; Census Tract 2503; Macomb County; Michigan,1001,891,32,0,0,0,0,59,19,116037
1500000US260992504001,Block Group 1; Census Tract 2504; Macomb County; Michigan,1353,1101,157,0,10,0,0,34,51,83095
1500000US260992505001,Block Group 1; Census Tract 2505; Macomb County; Michigan,698,697,0,0,0,0,0,1,0,-
1500000US260992505002,Block Group 2; Census Tract 2505; Macomb County; Michigan,651,589,34,0,0,0,0,5,23,69306
1500000US260992505003,Block Group 3; Census Tract 2505; Macomb County; Michigan,622,598,1,0,1,0,0,14,8,79375
1500000US260992506001,Block Group 1; Census Tract 2506; Macomb County; Michigan,1288,1192,0,0,0,0,0,6,90,65625
1500000US260992506002,Block Group 2; Census Tract 2506; Macomb County; Michigan,1483,1386,27,0,0,0,0,70,0,67434
1500000US260992507001,Block Group 1; Census Tract 2507; Macomb County; Michigan,811,735,43,0,5,0,0,0,28,90033
1500000US260992507002,Block Group 2; Census Tract 2507; Macomb County; Michigan,997,959,13,0,11,0,0,14,0,77697
1500000US260992507003,Block Group 3; Census Tract 2507; Macomb County; Michigan,933,863,0,0,0,0,0,35,35,90932
1500000US260992508001,Block Group 1; Census Tract 2508; Macomb County; Michigan,1166,1115,13,0,0,0,0,12,26,54952
1500000US260992508002,Block Group 2; Census Tract 2508; Macomb County; Michigan,673,596,71,0,6,0,0,0,0,90096
1500000US260992508003,Block Group 3; Census Tract 2508; Macomb County; Michigan,969,825,54,0,0,0,0,76,14,58808
1500000US260992509001,Block Group 1; Census Tract 2509; Macomb County; Michigan,701,662,0,0,10,0,0,10,19,56591
1500000US260992509002,Block Group 2; Census Tract 2509; Macomb County; Michigan,794,736,0,0,0,0,0,0,58,-
1500000US260992509003,Block Group 3; Census Tract 2509; Macomb County; Michigan,1042,986,19,0,11,0,0,5,21,81103
1500000US260992510001,Block Group 1; Census Tract 2510; Macomb County; Michigan,940,832,19,0,6,0,0,68,15,68125
1500000US260992510002,Block Group 2; Census Tract 2510; Macomb County; Michigan,751,689,16,0,6,0,0,15,25,65850
1500000US260992511001,Block Group 1; Census Tract 2511; Macomb County; Michigan,884,848,0,0,19,0,0,12,5,101442
1500000US260992511002,Block Group 2; Census Tract 2511; Macomb County; Michigan,1136,1096,17,0,3,0,4,10,6,111786
1500000US260992512001,Block Group 1; Census Tract 2512; Macomb County; Michigan,1060,949,0,0,11,0,0,38,62,101792
1500000US260992512002,Block Group 2; Census Tract 2512; Macomb County; Michigan,589,508,17,0,8,0,0,11,45,68929
1500000US260992512003,Block Group 3; Census Tract 2512; Macomb County; Michigan,1700,1594,45,0,5,0,0,46,10,76875
1500000US260992513001,Block Group 1; Census Tract 2513; Macomb County; Michigan,976,904,0,0,8,0,0,35,29,64063
1500000US260992513002,Block Group 2; Census Tract 2513; Macomb County; Michigan,1175,1084,1,1,17,0,4,15,53,78750
1500000US260992514001,Block Group 1; Census Tract 2514; Macomb County; Michigan,957,932,0,0,5,0,0,20,0,66449
1500000US260992514002,Block Group 2; Census Tract 2514; Macomb County; Michigan,879,866,0,0,0,0,0,0,13,94712
1500000US260992514003,Block Group 3; Census Tract 2514; Macomb County; Michigan,704,654,50,0,0,0,0,0,0,69816
1500000US260992514004,Block Group 4; Census Tract 2514; Macomb County; Michigan,605,465,117,0,0,0,0,12,11,80104
1500000US260992515001,Block Group 1; Census Tract 2515; Macomb County; Michigan,624,536,78,0,0,0,0,4,6,61607
1500000US260992515002,Block Group 2; Census Tract 2515; Macomb County; Michigan,1439,1227,123,0,0,0,0,13,76,81484
1500000US260992516001,Block Group 1; Census Tract 2516; Macomb County; Michigan,982,848,99,0,13,0,0,22,0,43264
1500000US260992516002,Block Group 2; Census Tract 2516; Macomb County; Michigan,931,851,43,0,0,0,0,37,0,100294
1500000US260992516003,Block Group 3; Census Tract 2516; Macomb County; Michigan,1093,908,0,0,0,0,0,185,0,82656
1500000US260992517001,Block Group 1; Census Tract 2517; Macomb County; Michigan,1410,973,314,0,104,0,0,7,12,42986
1500000US260992517002,Block Group 2; Census Tract 2517; Macomb County; Michigan,803,754,16,0,0,0,0,16,17,92576
1500000US260992517003,Block Group 3; Census Tract 2517; Macomb County; Michigan,455,403,0,0,0,0,0,52,0,87955
1500000US260992518001,Block Group 1; Census Tract 2518; Macomb County; Michigan,864,669,133,0,11,0,0,0,51,58438
1500000US260992518002,Block Group 2; Census Tract 2518; Macomb County; Michigan,621,504,0,0,0,0,0,81,36,72292
1500000US260992518003,Block Group 3; Census Tract 2518; Macomb County; Michigan,998,466,436,0,54,0,0,0,42,85813
1500000US260992518004,Block Group 4; Census Tract 2518; Macomb County; Michigan,1607,713,475,0,0,0,0,56,363,34858
1500000US260992519001,Block Group 1; Census Tract 2519; Macomb County; Michigan,532,489,1,0,10,0,0,32,0,77292
1500000US260992519002,Block Group 2; Census Tract 2519; Macomb County; Michigan,1112,996,49,13,0,0,0,8,46,80000
1500000US260992519003,Block Group 3; Census Tract 2519; Macomb County; Michigan,1223,1143,27,0,25,0,0,19,9,87545
1500000US260992520001,Block Group 1; Census Tract 2520; Macomb County; Michigan,902,723,58,0,1,0,0,25,95,37750
1500000US260992520002,Block Group 2; Census Tract 2520; Macomb County; Michigan,637,574,9,0,0,0,0,48,6,53125
1500000US260992520003,Block Group 3; Census Tract 2520; Macomb County; Michigan,415,357,21,0,0,0,0,37,0,74861
1500000US260992520004,Block Group 4; Census Tract 2520; Macomb County; Michigan,385,301,0,0,0,0,0,84,0,78125
1500000US260992521001,Block Group 1; Census Tract 2521; Macomb County; Michigan,867,831,36,0,0,0,0,0,0,63750
1500000US260992521002,Block Group 2; Census Tract 2521; Macomb County; Michigan,1361,1180,90,2,0,0,0,48,41,69758
1500000US260992522001,Block Group 1; Census Tract 2522; Macomb County; Michigan,941,813,84,7,29,0,0,8,0,70000
1500000US260992522002,Block Group 2; Census Tract 2522; Macomb County; Michigan,823,758,26,0,18,0,0,21,0,75536
1500000US260992522003,Block Group 3; Census Tract 2522; Macomb County; Michigan,972,813,97,0,62,0,0,0,0,86607
1500000US260992540001,Block Group 1; Census Tract 2540; Macomb County; Michigan,1729,1603,15,0,31,0,0,52,28,66694
1500000US260992540002,Block Group 2; Census Tract 2540; Macomb County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260992541001,Block Group 1; Census Tract 2541; Macomb County; Michigan,1942,1729,24,59,24,0,0,46,60,93170
1500000US260992541002,Block Group 2; Census Tract 2541; Macomb County; Michigan,1374,1115,136,0,0,0,0,79,44,59052
1500000US260992541003,Block Group 3; Census Tract 2541; Macomb County; Michigan,1080,721,294,0,26,0,0,32,7,41266
1500000US260992542001,Block Group 1; Census Tract 2542; Macomb County; Michigan,1152,1024,79,0,0,0,0,0,49,97926
1500000US260992542002,Block Group 2; Census Tract 2542; Macomb County; Michigan,501,376,83,0,0,0,0,25,17,73125
1500000US260992542003,Block Group 3; Census Tract 2542; Macomb County; Michigan,1358,1022,12,5,67,7,27,129,89,36211
1500000US260992542004,Block Group 4; Census Tract 2542; Macomb County; Michigan,572,479,2,0,0,0,0,67,24,78929
1500000US260992542005,Block Group 5; Census Tract 2542; Macomb County; Michigan,788,635,21,0,19,0,0,108,5,104886
1500000US260992545001,Block Group 1; Census Tract 2545; Macomb County; Michigan,1201,806,258,0,27,0,0,110,0,102917
1500000US260992545002,Block Group 2; Census Tract 2545; Macomb County; Michigan,885,858,0,0,0,0,0,0,27,68125
1500000US260992545003,Block Group 3; Census Tract 2545; Macomb County; Michigan,1335,1173,38,0,0,0,0,97,27,-
1500000US260992545004,Block Group 4; Census Tract 2545; Macomb County; Michigan,751,637,47,0,67,0,0,0,0,59453
1500000US260992550001,Block Group 1; Census Tract 2550; Macomb County; Michigan,550,184,309,0,0,0,0,57,0,-
1500000US260992550002,Block Group 2; Census Tract 2550; Macomb County; Michigan,1239,1006,183,0,7,0,0,30,13,68472
1500000US260992550003,Block Group 3; Census Tract 2550; Macomb County; Michigan,880,392,402,0,20,0,0,66,0,38750
1500000US260992550004,Block Group 4; Census Tract 2550; Macomb County; Michigan,1732,1261,373,0,31,12,0,55,0,49923
1500000US260992551001,Block Group 1; Census Tract 2551; Macomb County; Michigan,1269,825,353,0,0,0,0,15,76,-
1500000US260992551002,Block Group 2; Census Tract 2551; Macomb County; Michigan,868,670,62,9,0,0,0,0,127,93250
1500000US260992551003,Block Group 3; Census Tract 2551; Macomb County; Michigan,1348,1119,118,7,47,0,0,13,44,56250
1500000US260992552001,Block Group 1; Census Tract 2552; Macomb County; Michigan,498,465,33,0,0,0,0,0,0,84167
1500000US260992552002,Block Group 2; Census Tract 2552; Macomb County; Michigan,1032,283,711,0,0,0,0,38,0,39489
1500000US260992552003,Block Group 3; Census Tract 2552; Macomb County; Michigan,924,464,359,0,0,0,0,29,72,46394
1500000US260992552004,Block Group 4; Census Tract 2552; Macomb County; Michigan,1344,460,810,0,0,0,0,68,6,50825
1500000US260992553001,Block Group 1; Census Tract 2553; Macomb County; Michigan,1174,1099,58,0,0,0,0,17,0,65268
1500000US260992553002,Block Group 2; Census Tract 2553; Macomb County; Michigan,821,647,165,0,0,0,9,0,0,60583
1500000US260992553003,Block Group 3; Census Tract 2553; Macomb County; Michigan,564,461,4,0,62,12,11,14,0,60875
1500000US260992553004,Block Group 4; Census Tract 2553; Macomb County; Michigan,399,370,0,0,0,0,0,15,14,104167
1500000US260992553005,Block Group 5; Census Tract 2553; Macomb County; Michigan,977,200,698,0,37,0,0,19,23,26641
